id,pop70,nhwht70,pnhwht70,nhblk70,pnhblk70,asian70,pasian70,haw70,phaw70,hu70,vac70,pvac70,ohu70,pohu70,own70,pown70,rent70,prent70,mhmval70a17,mhmval70,mrent70,mrent70a17,hinc70,hinc70a17,ag25up70,hs70,phs70,col70,pcol70,clf70,unemp70,punemp70,pop80,nhwht80,pnhwht80,nhblk80,pnhblk80,ntv80,pntv80,asian80,pasian80,hisp80,phisp80,haw80,phaw80,hu80,vac80,pvac80,ohu80,pohu80,own80,pown80,rent80,prent80,mhmval80,mhmval80a17,mrent80,mrent80a17,hinc80,hinc80a17,hincw80,hincw80a17,hincb80,hincb80a17,hinch80,hinch80a17,hinca80,hinca80a17,ag25up80,hs80,phs80,col80,pcol80,clf80,unemp80,punemp80,pop90,nhwht90,pnhwht90,nhblk90,pnhblk90,ntv90,pntv90,asian90,pasian90,hisp90,phisp90,haw90,phaw90,hu90,vac90,pvac90,ohu90,pohu90,own90,pown90,rent90,prent90,mhmval90,mhmval90a17,mrent90,mrent90a17,hinc90,hinc90a17,hincw90,hincw90a17,hincb90,hincb90a17,hinch90,hinch90a17,hinca90,hinca90a17,ag25up90,hs90,phs90,col90,pcol90,clf90,unemp90,punemp90,pop00,nhwht00,pnhwht00,nhblk00,pnhblk00,ntv00,pntv00,asian00,pasian00,hisp00,phisp00,haw00,phaw00,hu00,vac00,pvac00,ohu00,pohu00,own00,pown00,rent00,prent00,mhmval00,mhmval00a17,mrent00,mrent00a17,hinc00,hinc00a17,hincw00,hincw00a17,hincb00,hincb00a17,hinch00,hinch00a17,hinca00,hinca00a17,meansp9800,minsp9800,maxsp9800,mediansp9800,totsp9800,nums9800,meansp9800a17,minsp9800a17,maxsp9800a17,mediansp9800a17,totsp9800a17,pir9800,ag25up00,hs00,phs00,col00,pcol00,clf00,unemp00,punemp00,pop10,nhwht10,pnhwht10,nhblk10,pnhblk10,ntv10,pntv10,asian10,pasian10,hisp10,phisp10,haw10,phaw10,hu10,vac10,pvac10,ohu10,pohu10,own10,pown10,rent10,prent10,mhmval12,mhmval12a17,mrent12,mrent12a17,hinc12,hinc12a17,hincw12,hincw12a17,hincb12,hincb12a17,hinch12,hinch12a17,hinca12,hinca12a17,meansp0709,minsp0709,maxsp0709,mediansp0709,totsp0709,nums0709,meansp0709a17,minsp0709a17,maxsp0709a17,mediansp0709a17,totsp0709a17,pir0712,ag25up12,hs12,phs12,col12,pcol12,clf12,unemp12,punemp12,pop16,nhwht16,pnhwht16,nhblk16,pnhblk16,ntv16,pntv16,asian16,pasian16,haw16,phaw16,oth16,poth16,twomr16,ptwomr16,hisp16,phisp16,pcnhwht0016,pcnhblk0016,pcasian0016,pchisp0016,hu16,ohu16,pohu16,vac16,pvac16,own16,pown16,rent16,prent16,mhmval16,mrent16,mhmval16a17,mrent16a17,hinc16,hinc16a17,hincw16,hincw16a17,hincb16,hincb16a17,hincn16,hincn16a17,hinca16,hinca16a17,hincp16,hincp16a17,hinco16,hinco16a17,hincm16,hincm16a17,hinch16,hinch16a17,meansp1517,minsp1517,maxsp1517,mediansp1517,totsp1517,nums1517,meansp1517a17,minsp1517a17,maxsp1517a17,mediansp1517a17,totsp1517a17,pir1517,ag25up16,colm16,colf16,col16,pcol16
37063001711,1147.95,1134.13,98.80,12.59,1.10,0.49,0.04,0.00,0.00,370.14,15.06,4.07,355.08,95.93,278.53,75.25,76.55,20.68,122006.74,19473.32,100.42,629.14,10717.79,67150.50,649.41,470.64,72.47,90.62,13.95,535.09,4.69,0.88,1667.62,1372.16,82.28,257.87,15.46,1.48,0.09,15.77,0.95,17.35,1.04,0.49,0.03,702.40,33.26,4.73,669.15,95.27,285.73,40.68,383.42,54.59,48323.00,140104.83,238.37,691.12,18376.00,53278.28,19762.21,57297.38,18739.00,54330.74,,,,,1006.65,548.54,54.49,268.34,26.66,979.47,19.77,2.02,4066.41,2648.04,65.12,1298.19,31.92,10.93,0.27,42.71,1.05,64.56,1.59,0.99,0.02,2056.05,171.83,8.36,1884.22,91.64,427.10,20.77,1457.11,70.87,72500.00,134601.72,419.00,777.91,29755.00,55242.40,31290.32,58092.84,29607.14,54967.89,30000.00,55697.26,,,2596.39,901.88,34.74,795.60,30.64,2694.72,52.64,1.95,3796.00,1680.00,44.26,1733.00,45.65,12.00,0.32,101.00,2.66,233.00,6.14,0.00,0.00,2060.00,181.00,8.79,1879.00,91.21,458.00,22.23,1421.00,68.98,89100.00,126539.05,636.00,903.24,36029.00,51168.08,39545.00,56161.47,34554.00,49073.29,39250.00,55742.51,28409.09,40346.35,137710.53,66000.00,691000.00,106250.00,5233000.00,38.00,195575.31,93732.63,981352.25,150895.33,7431861.53,2.95,2496.00,864.00,34.62,908.00,36.38,2432.00,51.00,2.10,4503,1022,22.70,2201,48.88,18,0.40,78,1.73,1169,25.96,1,0.02,2100,177,8.43,1923,91.57,402,19.14,1521,72.43,124300,132214.28,617,656.28,32492.00,34560.79,31623,33636.46,36051,38346.40,27267,29003.11,56602.00,60205.90,152526.63,73500.00,278713.00,148000.00,1220213.00,8.00,162238.12,78179.80,296458.88,157423.28,1297904.96,4.55,2846,1569,55.13,650,22.84,2457,213,8.67,4620,1152,24.9,2190,47.4,0,0.0,60,1.3,0,0.0,0,0.0,156,3.4,1062,23.0,-19.36,1.75,-1.36,16.86,2235,2086,93.30,149,6.70,411,19.70,1675,80.30,109200.00,837.00,111435.70,854.14,36565.00,37313.61,40781.00,41615.93,36027.00,36764.60,,,,,,,27083.00,27637.48,35893.00,36627.85,31766.00,32416.36,171777.14,90000.00,800000.00,146000.00,4809760.00,28.00,175294.00,91842.61,816378.73,148989.12,4908232.21,3.99,3003,231,284,515,17.15
37063001801,4548.94,3453.22,75.91,1093.79,24.05,1.92,0.04,0.01,0.00,1365.93,57.05,4.18,1308.87,95.82,953.18,69.78,355.69,26.04,74862.66,11948.72,63.17,395.79,8429.78,52815.36,2508.23,2348.36,93.63,59.14,2.36,2113.79,17.26,0.82,5076.12,3951.90,77.85,1076.45,21.21,2.94,0.06,2.92,0.06,39.04,0.77,0.95,0.02,1764.31,61.78,3.50,1702.53,96.50,1248.78,70.78,453.75,25.72,33996.77,98568.21,135.02,391.47,17066.59,49481.86,20090.45,58249.07,14180.19,41113.21,,,,,3144.45,2712.27,86.26,175.91,5.59,2721.06,105.45,3.88,4766.54,3661.47,76.82,1049.07,22.01,9.00,0.19,15.00,0.31,31.00,0.65,0.00,0.00,1838.21,97.01,5.28,1741.20,94.72,1336.17,72.69,405.03,22.03,68201.81,126621.80,299.00,555.12,33508.50,62211.07,33415.11,62037.68,33261.34,61752.19,14166.67,26301.49,62502.27,116040.18,3339.38,2401.24,71.91,400.05,11.98,2655.33,65.01,2.45,5506.81,2787.44,50.62,2439.33,44.30,28.00,0.51,15.01,0.27,229.02,4.16,0.00,0.00,2180.32,103.01,4.72,2077.31,95.28,1666.26,76.42,411.05,18.85,99002.33,140602.26,468.01,664.66,45814.01,65064.66,44113.53,62649.66,48883.34,69423.70,40834.72,57993.12,57498.24,81658.50,95068.93,5350.00,285000.00,99250.00,26999575.00,284.00,135016.08,7598.02,404754.55,140954.00,38344563.88,2.17,3798.54,2069.25,54.47,716.15,18.85,2741.45,81.02,2.96,7123,2126,29.85,3629,50.95,32,0.45,34,0.48,1275,17.90,0,0.00,2800,202,7.21,2598,92.79,2067,73.82,531,18.96,134500,143063.72,800,850.94,52840.00,56204.37,49792,52962.30,54577,58051.96,52994,56368.17,-999.00,-1062.61,128696.84,7500.00,413100.00,134250.00,21621069.00,168.00,136891.07,7977.53,439402.41,142797.81,22997700.08,2.54,4122,1911,46.36,806,19.55,3619,435,12.02,7852,2026,25.8,4099,52.2,0,0.0,20,0.3,0,0.0,0,0.0,159,2.0,1548,19.7,-24.82,7.90,0.03,15.54,2970,2614,88.00,356,12.00,2123,81.20,491,18.80,134400.00,872.00,137151.63,889.85,59271.00,60484.48,54331.00,55443.34,61920.00,63187.71,,,,,,,78649.00,80259.21,,,60408.00,61644.76,142903.58,2000.00,350000.00,142000.00,43871400.00,307.00,145829.30,2040.95,357165.70,144907.23,44769597.40,2.40,5213,464,603,1067,20.47
37063001802,2891.20,2196.18,75.96,691.03,23.90,1.00,0.03,0.00,0.00,916.06,28.00,3.06,888.06,96.94,628.04,68.56,260.01,28.38,72581.69,11584.66,61.71,386.65,7177.26,44967.92,1705.10,1637.07,96.01,30.02,1.76,1292.08,33.00,2.55,4032.27,1993.22,49.43,1997.04,49.53,1.00,0.02,1.00,0.02,39.00,0.97,0.00,0.00,1390.10,67.01,4.82,1323.09,95.18,715.00,51.44,608.00,43.74,31818.00,92251.22,137.00,397.21,14028.58,40673.63,20923.76,60665.12,11428.64,33135.51,,,,,2209.17,1904.09,86.19,98.05,4.44,1993.15,109.01,5.47,5334.00,2022.00,37.91,3158.00,59.21,15.00,0.28,39.00,0.73,100.00,1.87,0.00,0.00,2089.00,147.00,7.04,1942.00,92.96,1142.00,54.67,800.00,38.30,62100.00,115293.33,305.00,566.26,26495.00,49189.97,33220.34,61676.07,23928.57,44425.20,12159.09,22574.27,,,3060.00,1962.00,64.12,223.00,7.29,2893.00,88.00,3.04,6410.00,1178.00,18.38,4218.00,65.80,16.00,0.25,28.00,0.44,952.00,14.85,0.00,0.00,2293.00,102.00,4.45,2191.00,95.55,1358.00,59.22,833.00,36.33,89800.00,127533.19,467.00,663.23,38470.00,54634.76,40046.00,56872.98,38990.00,55373.26,40524.00,57551.84,17500.00,24853.35,89350.89,5000.00,180000.00,95000.00,29217741.00,327.00,126895.36,7100.96,255634.45,134918.18,41494784.13,2.47,3718.00,1992.00,53.58,837.00,22.51,3142.00,193.00,6.14,6736,695,10.32,4444,65.97,32,0.48,40,0.59,1510,22.42,0,0.00,2560,295,11.52,2265,88.48,1334,52.11,931,36.37,117600,125087.69,614,653.09,41268.00,43895.57,49871,53046.33,42375,45073.05,31956,33990.66,-999.00,-1062.61,95627.53,4500.00,190000.00,102250.00,6885182.00,72.00,101716.21,4786.52,202097.45,108760.34,7323567.15,2.48,4169,2082,49.94,844,20.24,3499,511,14.60,7452,655,8.8,3896,52.3,0,0.0,18,0.2,0,0.0,0,0.0,283,3.8,2600,34.9,-9.58,-13.50,-0.24,20.05,2682,2424,90.40,258,9.60,1450,59.80,974,40.20,112500.00,854.00,114803.26,871.48,41784.00,42639.46,40347.00,41173.04,47667.00,48642.91,,,,,,,70476.00,71918.88,,,40962.00,41800.63,127500.60,10000.00,1053000.00,112000.00,22057604.00,173.00,130110.97,10204.73,1074558.51,114293.02,22509198.49,2.68,4392,213,144,357,8.13
37063001806,1418.89,1339.41,94.40,78.66,5.54,0.83,0.06,0.39,0.03,426.48,9.66,2.26,416.83,97.74,302.61,70.96,114.21,26.78,91705.42,14636.97,63.91,400.44,9116.38,57117.10,758.08,700.93,92.46,15.26,2.01,642.49,7.60,1.18,1796.22,1687.18,93.93,94.79,5.28,2.95,0.16,2.41,0.13,8.07,0.45,0.02,0.00,656.62,37.01,5.64,619.61,94.36,486.03,74.02,133.58,20.34,37577.41,108949.71,136.52,395.81,19821.59,57469.53,21739.06,63028.95,15109.93,43808.84,,,,,1084.78,916.89,84.52,57.01,5.26,954.12,14.41,1.51,1978.51,1711.28,86.49,237.21,11.99,1.65,0.08,14.85,0.75,12.54,0.63,0.00,0.00,759.14,27.38,3.61,731.76,96.39,623.21,82.09,108.54,14.30,82300.00,152796.16,311.00,577.39,37724.00,70037.45,37046.49,68779.61,40110.62,74468.39,,,87500.00,162450.35,1387.63,874.61,63.03,195.31,14.08,1199.58,45.20,3.77,2943.19,1605.05,54.53,1211.79,41.17,12.21,0.41,26.39,0.90,79.51,2.70,0.00,0.00,1177.80,50.81,4.31,1127.00,95.69,955.77,81.15,171.23,14.54,113800.00,161617.78,556.00,789.63,52553.00,74635.32,47681.00,67716.15,58030.00,82413.70,52500.00,74560.05,22500.00,31954.31,118924.50,24000.00,249000.00,120000.00,26876937.00,226.00,168895.55,34084.59,353627.66,170422.97,38170394.45,2.28,1979.83,892.76,45.09,553.27,27.95,1637.71,55.10,3.36,5672,2359,41.59,2681,47.27,26,0.46,45,0.79,552,9.73,0,0.00,2229,123,5.52,2106,94.48,1806,81.02,300,13.46,159300,169442.76,1083,1151.96,61884.00,65824.20,56678,60286.73,66236,70453.30,42596,45308.12,-999.00,-1062.61,139269.14,1732.00,250000.00,137500.00,11280800.00,81.00,148136.52,1842.28,265917.70,146254.74,11999057.73,2.22,3528,1365,38.69,1000,28.34,2689,198,7.36,6004,2356,39.2,3013,50.2,0,0.0,48,0.8,0,0.0,0,0.0,39,0.6,548,9.1,-15.33,9.03,-0.10,6.40,2314,2225,96.20,89,3.80,1896,85.20,329,14.80,151200.00,1118.00,154295.58,1140.89,59272.00,60485.50,50294.00,51323.69,68587.00,69991.21,,,,,,,,,,,58804.00,60007.92,189142.23,5000.00,816000.00,185000.00,64497500.00,341.00,193014.62,5102.37,832706.31,188787.58,65817984.12,3.12,4018,400,450,850,21.15
37063001807,2881.47,2720.06,94.40,159.74,5.54,1.68,0.06,0.79,0.03,866.10,19.61,2.26,846.48,97.74,614.54,70.96,231.94,26.78,91705.41,14636.97,63.91,400.44,9116.38,57117.11,1539.51,1423.44,92.46,31.00,2.01,1304.77,15.43,1.18,3647.75,3426.30,93.93,192.49,5.28,5.99,0.16,4.90,0.13,16.40,0.45,0.03,0.00,1333.46,75.16,5.64,1258.30,94.36,987.02,74.02,271.28,20.34,37577.41,108949.71,136.52,395.81,19821.59,57469.53,21739.06,63028.94,15109.93,43808.84,,,,,2202.97,1862.02,84.52,115.78,5.26,1937.62,29.27,1.51,4017.94,3475.25,86.49,481.72,11.99,3.35,0.08,30.15,0.75,25.46,0.63,0.00,0.00,1541.65,55.61,3.61,1486.04,96.39,1265.62,82.09,220.43,14.30,82300.00,152796.15,311.00,577.39,37724.00,70037.45,37046.49,68779.61,40110.62,74468.39,,,87500.00,162450.35,2817.99,1776.15,63.03,396.64,14.08,2436.09,91.79,3.77,5977.00,3259.51,54.53,2460.88,41.17,24.79,0.41,53.60,0.90,161.47,2.70,0.00,0.00,2391.87,103.18,4.31,2288.69,95.69,1940.97,81.15,347.73,14.54,113800.00,161617.78,556.00,789.63,52553.00,74635.32,47681.00,67716.14,58030.00,82413.71,52500.00,74560.05,22500.00,31954.31,128412.97,17000.00,345000.00,121000.00,81157000.00,632.00,182370.99,24143.25,489966.03,171843.16,115258472.44,2.30,4020.62,1813.00,45.09,1123.58,27.95,3325.84,111.89,3.36,9416,2157,22.91,5612,59.60,40,0.42,166,1.76,1413,15.01,0,0.00,3598,192,5.34,3406,94.66,2767,76.90,639,17.76,138500,147318.41,828,880.72,57205.00,60847.29,67563,71864.79,56542,60142.08,45104,47975.81,75509.00,80316.72,146001.21,2693.00,290000.00,145000.00,25988215.00,178.00,155297.23,2864.47,308464.54,154232.27,27642905.82,2.53,5986,2417,40.38,1670,27.90,5302,561,10.58,9153,2103,23.0,5140,56.2,6,0.1,111,1.2,0,0.0,0,0.0,200,2.2,1593,17.4,-31.53,15.03,0.30,14.70,3755,3340,88.90,415,11.10,2590,77.50,750,22.50,137800.00,1133.00,140621.24,1156.20,58116.00,59305.83,51992.00,53056.45,63299.00,64594.95,,,47171.00,48136.75,,,,,78144.00,79743.87,31789.00,32439.83,163091.78,500.00,355000.00,162500.00,59691590.00,366.00,166430.83,510.24,362268.06,165826.93,60913680.72,2.80,6065,553,872,1425,23.50
37063001808,1291.73,1232.29,95.40,58.64,4.54,0.79,0.06,0.37,0.03,387.95,8.30,2.14,379.65,97.86,275.83,71.10,103.82,26.76,93102.96,14860.03,64.63,404.92,9180.59,57519.39,687.56,632.85,92.04,15.31,2.23,583.14,6.86,1.18,1643.86,1553.39,94.50,77.03,4.69,2.78,0.17,2.59,0.16,7.21,0.44,0.00,0.00,601.97,34.38,5.71,567.59,94.29,438.33,72.82,119.01,19.77,37580.14,108957.62,136.81,396.67,20005.02,58001.38,21823.13,63272.70,15613.85,45269.86,,,,,992.23,832.87,83.94,55.89,5.63,873.36,12.58,1.44,1923.75,1837.16,95.50,66.28,3.45,5.80,0.30,3.39,0.18,11.13,0.58,0.00,0.00,766.70,32.90,4.29,733.81,95.71,583.85,76.15,149.96,19.56,82701.33,153541.27,308.01,571.84,35774.49,66418.04,36308.64,67409.72,31537.60,58551.94,31666.67,58791.56,62493.49,116023.88,1322.49,920.51,69.60,139.32,10.53,1122.21,33.37,2.97,2906.00,2080.48,71.59,567.76,19.54,15.48,0.53,60.93,2.10,175.55,6.04,0.00,0.00,1269.95,81.73,6.44,1188.22,93.56,846.80,66.68,341.43,26.88,132500.00,188175.35,620.00,880.52,51924.00,73742.02,50663.00,71951.16,61293.00,87047.79,51705.00,73431.00,63529.41,90223.93,150460.02,500.00,292000.00,154000.00,48297665.00,321.00,213682.02,710.10,414695.89,218709.47,68591927.87,2.97,1991.98,946.90,47.54,574.53,28.84,1604.13,44.98,2.80,5046,2372,47.01,1783,35.33,32,0.63,197,3.90,638,12.64,0,0.00,2011,124,6.17,1887,93.83,1687,83.89,200,9.95,219900,233901.21,727,773.29,84528.00,89909.97,71316,75856.75,83903,89245.17,135034,143631.72,-999.00,-1062.61,282542.61,16577.00,2740000.00,238000.00,48879872.00,173.00,300532.33,17632.47,2914458.03,253153.65,51992093.27,2.82,3387,691,20.40,1628,48.07,2707,148,5.47,7954,3653,45.9,2967,37.3,11,0.1,571,7.2,0,0.0,0,0.0,175,2.2,577,7.3,-25.69,17.76,5.10,1.26,3147,2945,93.60,202,6.40,2535,86.10,410,13.90,220300.00,1347.00,224810.29,1374.58,90238.00,92085.48,87805.00,89602.67,104815.00,106960.92,,,66538.00,67900.26,,,60446.00,61683.54,,,61955.00,63223.43,295359.75,5500.00,2075000.00,275500.00,307469500.00,1041.00,301406.77,5612.60,2117482.34,281140.43,313764450.83,3.05,5583,815,897,1712,30.66
37063001809,1384.62,1320.48,95.37,63.26,4.57,0.85,0.06,0.39,0.03,415.82,8.93,2.15,406.89,97.85,295.66,71.10,111.23,26.75,93196.04,14874.88,64.71,405.40,9184.22,57542.15,736.87,677.68,91.97,16.81,2.28,624.83,7.38,1.18,1762.36,1664.50,94.45,83.34,4.73,2.98,0.17,2.85,0.16,7.76,0.44,0.00,0.00,645.32,36.86,5.71,608.46,94.29,468.09,72.54,127.09,19.69,37580.12,108957.57,136.81,396.67,20015.41,58031.48,21831.08,63295.75,15647.66,45367.90,,,,,1063.89,891.75,83.82,60.91,5.73,936.46,13.58,1.45,2059.56,1965.70,95.44,71.85,3.49,6.21,0.30,3.81,0.18,11.98,0.58,0.00,0.00,821.15,35.30,4.30,785.86,95.70,624.64,76.07,161.22,19.63,82703.47,153545.23,308.79,573.28,35765.76,66401.83,36297.08,67388.28,31658.79,58776.93,31666.67,58791.56,61638.77,114437.02,1415.74,984.54,69.54,149.82,10.58,1201.45,35.69,2.97,3111.03,2226.00,71.55,608.24,19.55,16.59,0.53,66.19,2.13,187.76,6.04,0.00,0.00,1360.31,87.71,6.45,1272.60,93.55,905.38,66.56,367.22,26.99,132493.35,188165.91,620.92,881.83,51913.50,73727.11,50659.58,71946.30,61234.15,86964.21,51664.42,73373.36,63549.54,90252.51,124647.29,11500.00,292500.00,133000.00,16079500.00,129.00,177023.01,16332.20,415405.98,188885.45,22835967.42,2.56,2132.91,1012.67,47.48,616.40,28.90,1718.02,48.17,2.80,5148,2345,45.55,2076,40.33,38,0.74,144,2.80,531,10.31,1,0.02,2471,156,6.31,2315,93.69,1080,43.71,1235,49.98,196600,209117.68,681,724.36,52917.00,56286.27,58839,62585.33,36923,39273.92,44259,47077.01,250001.00,265918.77,181241.54,33000.00,282000.00,200000.00,10330768.00,57.00,192781.34,35101.14,299955.17,212734.16,10988536.41,3.78,3873,1434,37.03,1648,42.55,3625,246,6.79,5448,2585,47.4,2403,44.1,12,0.2,110,2.0,0,0.0,30,0.6,107,2.0,201,3.7,-24.15,24.55,-0.13,-2.34,2689,2489,92.60,200,7.40,1087,43.70,1402,56.30,209200.00,972.00,213483.04,991.90,61075.00,62325.41,65805.00,67152.25,53173.00,54261.63,,,50781.00,51820.66,,,,,,,47463.00,48434.73,227921.21,40000.00,1300000.00,215000.00,37607000.00,165.00,232587.54,40818.94,1326615.44,219401.78,38376943.74,3.52,3883,436,787,1223,31.50
37063001900,1274.30,1072.24,84.14,201.10,15.78,0.96,0.08,0.03,0.00,397.86,26.12,6.57,371.73,93.43,263.35,66.19,108.39,27.24,88320.28,14096.67,40.57,254.16,8166.65,51166.77,744.12,683.97,91.92,32.87,4.42,563.59,31.51,5.59,1887.93,1737.80,92.05,135.56,7.18,0.19,0.01,1.98,0.10,12.35,0.65,0.00,0.00,703.59,51.63,7.34,651.96,92.66,526.89,74.89,125.06,17.78,48135.44,139561.05,120.16,348.39,19893.78,57678.85,23186.06,67224.28,11613.71,33672.11,,,,,1129.83,896.64,79.36,100.27,8.88,1009.49,14.52,1.44,1757.16,1657.20,94.31,77.96,4.44,0.00,0.00,0.00,0.00,21.99,1.25,0.00,0.00,721.65,41.98,5.82,679.67,94.18,543.74,75.35,135.93,18.84,88800.00,164863.90,309.00,573.68,38618.00,71697.23,40560.34,75303.34,25833.33,47961.53,,,,,1198.42,810.61,67.64,135.93,11.34,940.55,0.00,0.00,1616.00,1481.00,91.65,94.00,5.82,3.00,0.19,5.00,0.31,31.00,1.92,0.00,0.00,731.00,40.00,5.47,691.00,94.53,566.00,77.43,125.00,17.10,124500.00,176813.83,418.00,593.64,45179.00,64162.83,49531.00,70343.50,28269.00,40147.39,36250.00,51481.94,,,163453.70,37000.00,500000.00,139000.00,8826500.00,54.00,232135.54,52547.08,710095.69,197406.60,12535319.28,3.08,1322.00,692.00,52.34,233.00,17.62,1004.00,19.00,1.89,2847,2235,78.50,311,10.92,14,0.49,112,3.93,175,6.15,0,0.00,1291,76,5.89,1215,94.11,1042,80.71,173,13.40,194300,206671.24,719,764.78,74375.00,79110.52,73239,77902.19,82542,87797.52,34583,36784.93,-999.00,-1062.61,196192.74,2559.00,590000.00,165500.00,9221059.00,47.00,208684.49,2721.93,627565.78,176037.52,9808171.34,2.23,1796,556,30.96,776,43.21,1427,74,5.19,3102,2462,79.4,326,10.5,0,0.0,123,4.0,0,0.0,0,0.0,127,4.1,64,2.1,-12.25,4.68,3.69,0.18,1507,1379,91.50,128,8.50,1291,93.60,88,6.40,202700.00,1335.00,206849.96,1362.33,71172.00,72629.13,76094.00,77651.90,54750.00,55870.92,,,,,,,,,,,77344.00,78927.50,359770.93,62000.00,665000.00,359000.00,245004000.00,681.00,367136.67,63269.35,678614.82,366349.96,250020068.69,5.04,2467,416,343,759,30.77
37063002007,1954.77,1851.58,94.72,94.10,4.81,9.09,0.46,0.00,0.00,590.82,11.76,1.99,579.06,98.01,513.82,86.97,65.24,11.04,207345.15,33094.05,79.30,496.82,15948.19,99920.65,1122.81,361.98,32.24,492.43,43.86,797.74,13.37,1.68,2592.60,2123.17,81.89,421.31,16.25,3.21,0.12,21.39,0.82,18.71,0.72,0.00,0.00,924.44,34.22,3.70,890.22,96.30,829.80,89.76,60.42,6.54,72708.88,210807.81,194.00,562.47,31549.85,91473.75,34635.05,100418.79,24111.12,69906.36,,,,,1663.88,429.34,25.80,914.28,54.95,1241.50,17.64,1.42,4386.89,2830.35,64.52,1419.67,32.36,8.99,0.20,99.91,2.28,25.98,0.59,2.00,0.05,1850.27,104.90,5.67,1745.36,94.33,1371.71,74.14,373.65,20.19,102300.00,189927.67,533.00,989.55,50797.00,94308.46,53309.77,98973.61,45253.91,84017.29,42500.00,78904.46,60096.15,111573.04,3065.13,514.52,16.79,1901.22,62.03,2558.60,61.94,2.42,4705.59,2904.28,61.72,1505.59,32.00,18.98,0.40,176.83,3.76,76.93,1.63,0.00,0.00,2103.03,93.91,4.47,2009.12,95.53,1570.53,74.68,438.59,20.86,151300.00,214874.95,728.00,1033.90,63077.00,89581.41,66399.00,94299.28,57045.00,81014.82,44545.00,63262.42,55606.06,78971.25,157152.58,25000.00,700000.00,145000.00,33473500.00,213.00,223186.74,35504.78,994133.97,205927.75,47538776.41,2.30,3465.75,438.59,12.65,2190.95,63.22,2740.43,52.95,1.93,4854,2777,57.21,1589,32.74,19,0.39,185,3.81,280,5.77,2,0.04,2310,137,5.93,2173,94.07,1640,71.00,533,23.07,232100,246878.00,840,893.48,70746.00,75250.46,76771,81659.07,75609,80423.09,47315,50327.58,95217.00,101279.54,219085.11,25000.00,940000.00,208500.00,18403149.00,84.00,233034.44,26591.77,999850.57,221775.36,19574892.49,2.95,3921,669,17.06,2424,61.82,2951,64,2.17,5081,2954,58.1,1452,28.6,14,0.3,88,1.7,32,0.6,0,0.0,89,1.8,452,8.9,-3.62,-3.40,-2.06,7.27,2421,2222,91.80,199,8.20,1716,77.20,506,22.80,223100.00,1113.00,227667.62,1135.79,80773.00,82426.70,90564.00,92418.15,71316.00,72776.08,,,,,,,,,67000.00,68371.72,55417.00,56551.58,269384.94,1000.00,1100000.00,245000.00,48489290.00,180.00,274900.17,1020.47,1122520.76,250015.99,49482031.38,3.03,3833,766,580,1346,35.12
37063002008,1697.09,1607.50,94.72,81.70,4.81,7.89,0.46,0.00,0.00,512.93,10.21,1.99,502.72,98.01,446.09,86.97,56.63,11.04,207346.96,33094.34,79.29,496.75,15948.62,99923.34,974.81,314.26,32.24,427.52,43.86,692.58,11.60,1.68,2250.87,1843.31,81.89,365.78,16.25,2.79,0.12,18.57,0.82,16.25,0.72,0.00,0.00,802.59,29.71,3.70,772.88,96.30,720.43,89.76,52.45,6.54,72709.00,210808.16,194.00,562.47,31550.00,91474.20,34635.26,100419.41,24111.11,69906.33,,,,,1444.57,372.75,25.80,793.77,54.95,1077.86,15.32,1.42,2317.00,2222.00,95.90,47.00,2.03,2.00,0.09,41.00,1.77,5.00,0.22,0.00,0.00,916.00,40.00,4.37,876.00,95.63,834.00,91.05,42.00,4.59,217100.00,403062.52,540.00,1002.55,76105.00,141294.67,76102.94,141290.85,87500.00,162450.35,,,,,1642.00,174.00,10.60,1150.00,70.04,1234.00,0.00,0.00,2817.00,2519.00,89.42,178.00,6.32,3.00,0.11,78.00,2.77,34.00,1.21,0.00,0.00,1129.00,45.00,3.99,1084.00,96.01,1035.00,91.67,49.00,4.34,295800.00,420092.61,908.00,1289.53,105401.00,149689.59,108073.00,153484.34,90863.00,129042.85,80865.00,114843.78,207142.86,294182.50,266702.00,36000.00,1800000.00,235250.00,66675500.00,250.00,378767.88,51126.89,2556344.50,334100.02,94691970.86,2.23,2049.00,123.00,6.00,1641.00,80.09,1542.00,46.00,2.98,2907,2485,85.48,213,7.33,10,0.34,107,3.68,87,2.99,0,0.00,1195,68,5.69,1127,94.31,1064,89.04,63,5.27,411700,437913.27,1088,1157.27,133594.00,142100.04,143869,153029.26,115909,123289.02,41786,44446.55,67159.00,71435.07,476923.73,60000.00,1500000.00,380000.00,28138500.00,59.00,507289.85,63820.25,1595506.22,404194.91,29930101.22,2.84,2148,178,8.29,1782,82.96,1506,58,3.85,3101,2630,84.8,301,9.7,26,0.8,34,1.1,0,0.0,0,0.0,60,1.9,50,1.6,-4.62,3.38,-1.67,0.39,1296,1255,96.80,41,3.20,1169,93.10,86,6.90,436500.00,1645.00,445436.65,1678.68,141875.00,144779.67,159141.00,162399.16,104375.00,106511.91,,,,,,,,,,,,,532262.77,110000.00,1650000.00,453000.00,72920000.00,137.00,543160.01,112252.08,1683781.14,462274.46,74412921.46,3.19,2284,480,424,904,39.58
