id,meansp1314,meansp1314a17,minsp1314,minsp1314a17,maxsp1314,maxsp1314a17,mediansp1314,mediansp1314a17,stddevsp1314,stddevsp1314a17,totsp1314,totsp1314a17,nums1314,mhi1314,mhi1314a17,pir1314,mean_sfno100517,tot_sfno100517,num_sfno100517,mean_sfoo100517,tot_sfoo100517,num_sfoo100517,prc_sfno100517,pop13,pop14,ptwhnl13,ptwhnl14,ptblknl13,ptblknl14,ptasnl13,ptasnl14,ptothnl13,ptothnl14,ptlat13,ptlat14,meansp1517,meansp1517a17,minsp1517,minsp1517a17,maxsp1517,maxsp1517a17,mediansp1517,mediansp1517a17,stddevsp1517,stddevsp1517a17,totsp1517,totsp1517a17,nums1517,mhi16,mhi16a17,pir1517,mgr_phi16,mmoc_phi16,mean_sfno011818,tot_sfno011818,num_sfno011818,mean_sfoo011818,tot_sfoo011818,num_sfoo011818,prc_sfno011818,pop16,ptwhnl16,ptblknl16,ptnanl16,ptasnl16,ptpanl16,ptothnl16,pt2mnl16,ptlat16
370630017092,62167.00,64028.62,31500.00,32443.28,89000.00,91665.15,61000.00,62826.68,16916.49,17423.06,746007.00,768346.57,12.00,30232.50,31137.83,2.02,72145.27,1082179.00,15.00,80845.30,13420319.00,166.00,8.29,975,975,0.50,0.50,93.20,93.20,0.00,0.00,1.10,1.10,5.10,5.10,87278.00,89064.88,1600.00,1632.76,675000.00,688819.56,73000.00,74494.56,91308.32,93177.72,4538506.00,4631424.72,52.00,27961.00,28533.46,2.61,30.20,29.20,72145.27,1082179.00,15.00,80891.56,13508891.00,167.00,8.24,1027,0.00,91.72,0.00,0.00,0.00,0.00,1.36,6.91
370630017093,115750.00,119216.19,31256.00,32191.98,210000.00,216288.56,118000.00,121533.57,56089.92,57769.56,1736256.00,1788249.09,15.00,23339.00,24037.90,5.06,74583.56,1864589.00,25.00,118012.71,27378949.00,232.00,9.73,4163,4163,17.20,17.20,67.30,67.30,1.00,1.00,2.30,2.30,12.10,12.10,180301.00,183992.38,4500.00,4592.13,636000.00,649021.09,126000.00,128579.65,170351.01,173838.68,10096900.00,10303618.03,56.00,23307.00,23784.17,5.41,39.20,28.60,74583.56,1864589.00,25.00,118386.59,27347303.00,231.00,9.77,4769,17.38,61.73,0.00,3.65,0.00,0.00,4.53,12.71
370630017101,146250.00,150629.53,90500.00,93210.07,240000.00,247186.93,141250.00,145479.80,34464.18,35496.23,7020036.00,7230254.64,48.00,51569.50,53113.78,2.74,130718.78,1176469.00,9.00,154612.27,91530462.00,592.00,1.50,2581,2581,36.40,36.40,43.00,43.00,5.20,5.20,3.10,3.10,12.30,12.30,172300.00,175827.57,25000.00,25511.84,631000.00,643918.73,172000.00,175521.43,59543.97,60763.04,20159205.00,20571932.78,117.00,49643.00,50659.36,3.46,35.40,19.90,130718.78,1176469.00,9.00,154726.56,92217032.00,596.00,1.49,3022,31.40,43.78,0.40,10.56,0.00,0.00,0.99,12.87
370630017102,113699.00,117103.78,68000.00,70036.30,163000.00,167881.12,115000.00,118443.74,25814.21,26587.23,2842485.00,2927604.70,25.00,31167.00,32100.31,3.69,128582.75,1028662.00,8.00,130766.90,29422552.00,225.00,3.43,2124,2124,14.60,14.60,36.10,36.10,1.10,1.10,3.20,3.20,45.00,45.00,125689.00,128262.28,22000.00,22450.42,202500.00,206645.87,132000.00,134702.49,40072.54,40892.97,4650525.00,4745737.13,37.00,40313.00,41138.34,3.27,32.10,17.60,128582.75,1028662.00,8.00,130513.97,29626672.00,227.00,3.40,1326,23.45,49.02,0.00,0.00,0.00,0.00,1.43,26.09
370630017111,109821.00,113109.65,51000.00,52527.22,157000.00,161701.45,127500.00,131318.05,39294.55,40471.25,1537500.00,1583541.24,14.00,36068.50,37148.59,3.53,157465.00,1259720.00,8.00,141401.77,19372043.00,137.00,5.52,1305,1305,29.10,29.10,37.30,37.30,1.50,1.50,2.50,2.50,29.60,29.60,132000.00,134702.49,85000.00,86740.24,199000.00,203074.21,132500.00,135212.73,31773.68,32424.19,2112000.00,2155239.85,16.00,50000.00,51023.67,2.65,19.60,16.30,157465.00,1259720.00,8.00,141240.70,19491217.00,138.00,5.48,1161,35.23,25.41,0.00,0.00,0.00,0.00,3.10,36.26
370630017112,165000.00,169941.01,115000.00,118443.74,222000.00,228647.91,161500.00,166336.20,47560.49,48984.71,660000.00,679764.04,4.00,31365.00,32304.24,5.15,112341.00,112341.00,1.00,156110.61,5932203.00,38.00,2.56,1616,1616,14.80,14.80,52.70,52.70,1.20,1.20,2.30,2.30,29.00,29.00,177714.00,181352.41,115000.00,117354.44,222000.00,226545.10,172500.00,176031.66,36526.08,37273.90,1244000.00,1269468.93,7.00,29706.00,30314.18,5.81,34.50,13.30,112341.00,112341.00,1.00,156110.61,5932203.00,38.00,2.56,1821,14.83,63.15,0.00,1.59,0.00,0.00,5.33,15.10
370630017113,123250.00,126940.79,119000.00,122563.52,127500.00,131318.05,123250.00,126940.79,6010.41,6190.39,246500.00,253881.57,2.00,31942.00,32898.52,3.86,105031.00,105031.00,1.00,129380.59,2846373.00,22.00,4.35,1582,1582,25.50,25.50,50.40,50.40,2.10,2.10,2.10,2.10,19.80,19.80,192862.00,196810.54,55000.00,56126.04,800000.00,816378.73,122850.00,125365.16,216864.35,221304.31,1928622.00,1968107.48,10.00,38267.00,39050.46,3.21,31.50,17.50,105031.00,105031.00,1.00,129380.59,2846373.00,22.00,4.35,1638,28.88,45.48,0.00,1.89,0.00,0.00,1.40,22.34
370630018011,103433.00,106530.36,1674.00,1724.13,168500.00,173545.82,117000.00,120503.63,40639.07,41856.03,7757544.00,7989847.70,75.00,65030.50,66977.87,1.80,113742.28,2047361.00,18.00,139522.39,86224835.00,618.00,2.83,1890,1890,26.80,26.80,56.30,56.30,0.40,0.40,2.80,2.80,13.70,13.70,146259.00,149253.42,25000.00,25511.84,350000.00,357165.70,150000.00,153071.01,48084.12,49068.56,16381083.00,16716459.72,112.00,87229.00,89014.88,1.72,NaN,15.30,114249.89,2056498.00,18.00,139582.78,86541321.00,620.00,2.82,1693,43.00,46.19,0.00,0.00,0.00,0.00,9.39,1.42
370630018012,102215.00,105275.88,32508.00,33481.47,189000.00,194659.70,100000.00,102994.55,52976.20,54562.60,2146516.00,2210794.54,21.00,28836.50,29700.02,3.47,90925.15,1818503.00,20.00,126888.71,21444192.00,169.00,10.58,658,658,30.20,30.20,41.20,41.20,0.20,0.20,2.00,2.00,26.40,26.40,122786.00,125299.85,4000.00,4081.89,301000.00,307162.50,116000.00,118374.92,79275.46,80898.50,6507674.00,6640908.31,53.00,50568.00,51603.30,2.29,29.20,16.80,90925.15,1818503.00,20.00,125677.42,21365161.00,170.00,10.53,750,16.27,33.33,0.00,0.00,0.00,0.00,0.00,50.40
370630018013,103355.00,106450.02,13000.00,13389.29,245000.00,252336.65,105000.00,108144.28,50178.26,51680.88,11472459.00,11816007.77,111.00,59650.00,61436.25,1.76,93886.16,3004357.00,32.00,125016.94,98763382.00,790.00,3.89,2550,2550,19.90,19.90,61.40,61.40,0.50,0.50,1.60,1.60,16.70,16.70,125890.00,128467.40,15000.00,15307.10,252000.00,257159.30,128000.00,130620.60,48389.45,49380.14,13218524.00,13489152.33,105.00,60134.00,61365.15,2.13,25.40,22.20,94469.78,3023033.00,32.00,124943.14,98830027.00,791.00,3.89,3758,15.09,68.52,0.00,0.00,0.00,0.00,0.00,16.39
370630018014,92759.00,95536.72,23500.00,24203.72,155000.00,159641.56,97000.00,99904.72,33519.87,34523.64,3803145.00,3917032.16,41.00,48639.00,50095.52,1.99,84285.14,1179992.00,14.00,116722.78,37001121.00,317.00,4.23,1279,1279,32.90,32.90,40.00,40.00,0.40,0.40,1.60,1.60,25.10,25.10,182304.00,186036.39,2000.00,2040.95,476000.00,485745.35,143000.00,145927.70,115813.64,118184.74,26434190.00,26975388.16,145.00,17068.00,17417.44,8.38,50.00,39.80,85157.27,1277359.00,15.00,116771.61,36899828.00,316.00,4.53,1159,34.34,26.06,0.00,1.73,0.00,0.00,0.00,37.88
370630018015,162400.00,167263.15,15000.00,15449.18,345000.00,355331.21,116000.00,119473.68,146701.40,151094.45,812000.00,836315.76,5.00,41008.50,42236.52,2.83,163241.08,1958893.00,12.00,181500.41,24502555.00,135.00,8.16,746,746,65.80,65.80,18.50,18.50,0.30,0.30,2.40,2.40,13.00,13.00,165871.00,169266.95,42500.00,43370.12,325000.00,331653.86,146000.00,148989.12,97291.99,99283.89,2156324.00,2200471.32,13.00,47688.00,48664.34,3.06,NaN,19.50,163241.08,1958893.00,12.00,181573.49,24149274.00,133.00,8.28,492,42.89,38.62,0.00,0.00,0.00,0.00,0.00,18.50
370630018021,86808.00,89407.51,30000.00,30898.37,169200.00,174266.78,81750.00,84198.05,36882.04,37986.49,3298740.00,3397522.49,38.00,36890.00,37994.69,2.22,92562.05,2036365.00,22.00,119550.70,57384334.00,480.00,4.38,2033,2033,11.70,11.70,63.70,63.70,0.40,0.40,2.40,2.40,21.80,21.80,119173.00,121612.88,16500.00,16837.81,205000.00,209197.05,122250.00,124752.88,45026.56,45948.40,7150400.00,7296793.11,60.00,42173.00,43036.43,2.90,26.80,24.10,92562.05,2036365.00,22.00,119271.82,57250473.00,480.00,4.38,2310,6.10,68.57,0.00,0.78,0.00,0.00,4.85,19.70
370630018022,85827.00,88397.13,34500.00,35533.12,120000.00,123593.46,90409.00,93116.34,27084.51,27895.57,1287409.00,1325961.13,15.00,50597.00,52112.15,1.79,97412.67,1168952.00,12.00,104887.95,24963331.00,238.00,4.80,1629,1629,7.40,7.40,57.60,57.60,0.20,0.20,2.30,2.30,32.50,32.50,204645.00,208834.78,22000.00,22450.42,1053000.00,1074558.51,112500.00,114803.26,288095.79,293994.10,6344000.00,6473883.35,31.00,42262.00,43127.25,2.66,35.30,22.30,97871.75,1174461.00,12.00,104653.36,25012152.00,239.00,4.78,1855,5.23,50.89,0.00,0.00,0.00,0.00,8.89,34.99
370630018023,95645.00,98509.14,30000.00,30898.37,185000.00,190539.92,98360.00,101305.44,33296.82,34293.91,3443220.00,3546329.02,36.00,36476.50,37568.81,2.70,95952.92,2494776.00,26.00,106438.75,46087978.00,433.00,5.66,2176,2176,9.00,9.00,74.40,74.40,0.90,0.90,2.30,2.30,13.40,13.40,105904.00,108072.22,10000.00,10204.73,243000.00,247975.04,109750.00,111996.96,46545.38,47498.32,8895992.00,9078123.34,84.00,40897.00,41734.30,2.68,37.50,24.30,95952.92,2494776.00,26.00,106566.15,46249708.00,434.00,5.65,2125,4.71,58.92,0.00,0.00,0.00,0.00,0.05,36.33
370630018024,66036.00,68013.48,28980.00,29847.82,141000.00,145222.32,75000.00,77245.91,34132.36,35154.47,858480.00,884187.63,13.00,35761.00,36831.88,2.10,74368.59,1264266.00,17.00,96552.95,18345061.00,190.00,8.21,898,898,15.90,15.90,54.60,54.60,0.40,0.40,1.80,1.80,27.30,27.30,82153.00,83834.95,13500.00,13776.39,149000.00,152050.54,90000.00,91842.61,39317.95,40122.92,3368277.00,3437237.13,41.00,35625.00,36354.37,2.53,13.60,13.40,74368.59,1264266.00,17.00,96476.45,18523478.00,192.00,8.13,1162,27.28,9.98,0.00,0.00,0.00,0.00,0.43,62.31
370630018061,116733.00,120228.63,1750.00,1802.40,260000.00,267785.84,111000.00,114323.95,60178.01,61980.07,2334679.00,2404592.18,20.00,58828.00,60589.64,1.89,121272.90,2546731.00,21.00,148277.61,61683487.00,416.00,4.81,1742,1742,82.50,82.50,8.90,8.90,0.30,0.30,0.70,0.70,7.60,7.60,157383.00,160605.17,22500.00,22960.65,816000.00,832706.31,134000.00,136743.44,144136.96,147087.94,8813500.00,8993942.45,56.00,42632.00,43504.82,3.14,50.00,22.00,120182.20,2403644.00,20.00,148210.92,61655742.00,416.00,4.59,2159,71.28,13.66,0.00,0.00,0.00,0.00,0.00,15.05
370630018062,137890.00,142019.19,1941.00,1999.12,230000.00,236887.47,147500.00,151916.96,48262.90,49708.16,18477369.00,19030683.46,134.00,63921.00,65835.15,2.31,143026.33,6150132.00,43.00,161016.84,213830366.00,1328.00,3.14,3930,3930,23.40,23.40,63.00,63.00,0.80,0.80,2.10,2.10,10.70,10.70,194889.00,198879.04,2320.00,2367.50,416000.00,424516.94,189000.00,192869.48,71784.23,73253.90,77955743.00,79551763.32,400.00,68690.00,70096.32,2.75,50.00,19.40,122198.27,6232112.00,51.00,159148.73,215169081.00,1352.00,3.64,3845,21.25,70.69,0.00,1.25,0.00,0.00,1.01,5.80
370630018071,121551.00,125190.91,30500.00,31413.34,227000.00,233797.63,124000.00,127713.24,41209.74,42443.79,4497400.00,4632076.99,37.00,45765.50,47135.97,2.71,109325.83,2514494.00,23.00,142317.32,70020122.00,492.00,4.47,3266,3266,26.70,26.70,44.60,44.60,1.40,1.40,2.20,2.20,25.00,25.00,155276.00,158455.03,500.00,510.24,266000.00,271445.93,170000.00,173480.48,58874.24,60079.60,13043262.00,13310302.12,84.00,47670.00,48645.97,3.57,30.40,19.70,110152.00,2533496.00,23.00,142125.06,69357028.00,488.00,4.50,2882,27.52,48.54,0.21,0.87,0.00,0.00,2.39,20.47
370630018072,136851.00,140949.07,3000.00,3089.84,295000.00,303833.93,140000.00,144192.37,50191.66,51694.67,14095704.00,14517807.21,103.00,80239.00,82641.80,1.74,140120.30,5604812.00,40.00,161450.86,176627241.00,1094.00,3.53,3450,3450,26.70,26.70,59.90,59.90,2.10,2.10,2.60,2.60,8.70,8.70,168102.00,171543.62,500.00,510.24,355000.00,362268.06,165000.00,168378.11,53080.10,54166.84,28913648.00,29505609.13,172.00,59566.00,60785.52,2.77,32.90,20.80,140207.05,5608282.00,40.00,161560.58,176424148.00,1092.00,3.53,3631,22.23,56.21,0.00,2.37,0.00,0.00,2.56,16.63
370630018073,111742.00,115088.17,28000.00,28838.47,183369.00,188860.08,112000.00,115353.90,29202.21,30076.69,7486746.00,7710940.52,67.00,57621.50,59347.01,1.94,138144.03,4696897.00,34.00,144479.23,126130370.00,873.00,3.75,2700,2700,13.40,13.40,72.40,72.40,0.90,0.90,2.30,2.30,10.90,10.90,146364.00,149360.57,4500.00,4592.13,210500.00,214809.65,148000.00,151030.07,30880.54,31512.77,24735648.00,25242071.20,169.00,73750.00,75259.91,2.01,22.50,18.20,137283.75,4393080.00,32.00,144451.90,125817603.00,871.00,3.54,2640,19.05,64.39,0.00,0.00,0.00,0.00,1.44,15.11
370630018081,170316.00,175416.20,57500.00,59221.87,275500.00,283749.99,171500.00,176635.66,41801.51,43053.27,11581502.00,11928316.12,68.00,90391.50,93098.32,1.90,136032.70,2720654.00,20.00,193473.93,134077434.00,693.00,2.81,2080,2080,42.80,42.80,42.10,42.10,2.80,2.80,2.70,2.70,9.60,9.60,196742.00,200769.98,3000.00,3061.42,333000.00,339817.65,200000.00,204094.68,63076.26,64367.65,21051500.00,21482496.11,107.00,87155.00,88939.36,2.29,22.50,16.90,135031.10,2835653.00,21.00,193304.00,134346282.00,695.00,2.93,2389,46.80,42.82,0.00,7.03,0.00,0.00,1.26,2.09
370630018082,316148.00,325615.22,40000.00,41197.82,1830000.00,1884800.31,234000.00,241007.25,321172.94,330790.63,184946605.00,190484927.64,585.00,83862.50,86373.81,2.79,210089.59,9243942.00,44.00,245467.03,569974448.00,2322.00,1.86,2966,2966,49.90,49.90,29.10,29.10,3.80,3.80,2.40,2.40,14.80,14.80,425785.00,434502.27,2428.00,2477.71,2075000.00,2117482.34,299000.00,305121.55,386825.30,394744.94,570978774.00,582668659.68,1341.00,91365.00,93235.55,3.27,23.60,18.30,186197.45,9123675.00,49.00,233764.92,575763003.00,2463.00,1.95,5565,45.55,34.93,0.20,7.24,0.00,0.00,2.61,9.47
370630018091,110425.00,113731.73,22500.00,23173.77,185000.00,190539.92,121500.00,125138.38,57337.94,59054.95,2208500.00,2274634.69,20.00,45397.50,46756.95,2.68,124310.79,2983459.00,24.00,136456.37,35205743.00,258.00,8.51,2484,2484,38.70,38.70,44.10,44.10,2.50,2.50,3.10,3.10,11.60,11.60,243735.00,248725.09,40000.00,40818.94,1300000.00,1326615.44,170000.00,173480.48,270615.61,276156.04,13161716.00,13431181.28,54.00,48605.00,49600.11,3.50,23.90,20.40,124310.79,2983459.00,24.00,136358.22,35453138.00,260.00,8.45,2781,36.75,53.72,0.00,1.55,0.00,0.00,1.22,6.76
370630018092,211829.00,218172.33,93500.00,96299.91,385000.00,396529.03,213000.00,219378.40,44387.62,45716.83,17793698.00,18326539.58,84.00,64210.00,66132.80,3.32,157298.88,2516782.00,16.00,205310.57,146386438.00,713.00,2.19,2664,2664,52.00,52.00,34.40,34.40,2.20,2.20,2.40,2.40,9.10,9.10,213695.00,218070.07,4308.00,4396.20,308000.00,314305.81,224250.00,228841.16,53649.24,54747.62,26070808.00,26604566.48,122.00,67436.00,68816.65,3.33,35.30,16.20,160141.44,2562263.00,16.00,205051.11,147636796.00,720.00,2.17,2667,58.60,34.08,0.45,2.51,0.00,1.12,2.74,0.49
370630019001,363771.00,374664.31,74000.00,76215.97,611000.00,629296.71,366500.00,377475.03,96725.21,99621.70,86577500.00,89170108.44,238.00,52396.00,53965.03,6.99,275700.86,1929906.00,7.00,334419.79,289607535.00,866.00,0.80,729,729,83.40,83.40,5.20,5.20,2.50,2.50,1.10,1.10,7.80,7.80,381927.00,389746.35,120000.00,122456.81,586500.00,598507.66,376000.00,383698.00,84101.16,85822.99,228010500.00,232678653.71,597.00,61625.00,62886.67,6.10,41.70,17.00,149047.20,2235708.00,15.00,282883.41,305796970.00,1081.00,1.37,659,81.03,5.77,0.00,5.92,0.00,0.00,6.22,1.06
370630019002,205726.00,211886.57,105000.00,108144.28,520000.00,535571.67,186000.00,191569.87,79389.77,81767.14,10903500.00,11230011.00,53.00,79196.50,81568.08,2.35,168364.58,2020375.00,12.00,229340.67,126596048.00,552.00,2.13,2118,2118,76.80,76.80,12.20,12.20,3.50,3.50,1.90,1.90,5.60,5.60,223400.00,227973.76,2000.00,2040.95,665000.00,678614.82,205500.00,209707.29,93812.70,95733.37,24574008.00,25077121.88,110.00,77721.00,79312.21,2.64,18.20,20.70,172419.27,1896612.00,11.00,228863.86,126790579.00,554.00,1.95,2443,78.92,11.79,0.00,3.44,0.00,0.00,3.52,2.33
370630020071,217127.00,223628.98,42000.00,43257.71,430000.00,442876.57,209500.00,215773.59,81970.66,84425.31,11073500.00,11405101.74,51.00,91369.50,94105.61,2.29,186009.35,3720187.00,20.00,225886.66,123785888.00,548.00,3.52,1732,1732,66.60,66.60,24.70,24.70,2.70,2.70,1.20,1.20,4.90,4.90,238435.00,243316.58,45000.00,45921.30,499500.00,509726.47,243000.00,247975.04,108436.47,110656.54,25989500.00,26521593.83,109.00,92955.00,94858.11,2.61,40.90,18.30,189749.75,3794995.00,20.00,225179.79,124299243.00,552.00,3.50,1827,77.50,18.17,0.77,1.04,0.00,0.00,0.66,1.86
370630020072,342693.00,352955.12,40000.00,41197.82,1850000.00,1905399.22,241500.00,248731.84,328365.97,338199.06,12679657.00,13059355.95,37.00,63953.50,65868.62,3.78,231416.50,1851332.00,8.00,278563.30,132039003.00,474.00,1.66,2306,2306,57.50,57.50,29.00,29.00,4.10,4.10,3.00,3.00,6.40,6.40,263977.00,269381.51,9000.00,9184.26,1100000.00,1122520.76,219000.00,223483.68,183197.20,186947.88,17686500.00,18048603.06,67.00,72071.00,73546.54,3.04,18.00,18.30,231416.50,1851332.00,8.00,278378.02,132507937.00,476.00,1.65,2529,47.17,31.79,0.00,2.73,0.00,0.00,1.82,16.49
370630020073,276283.00,284556.44,97000.00,99904.72,1270000.00,1308030.81,250000.00,257486.38,215259.20,221705.24,10222500.00,10528618.10,37.00,83633.50,86137.95,2.99,204465.31,2658049.00,13.00,230472.65,67298014.00,292.00,4.26,816,816,36.60,36.60,51.30,51.30,2.60,2.60,3.70,3.70,5.80,5.80,263559.00,268954.95,1000.00,1020.47,950000.00,969449.74,212000.00,216340.36,194296.83,198274.75,9488140.00,9682394.63,36.00,73021.00,74515.99,2.90,NaN,21.30,204465.31,2658049.00,13.00,229473.39,66776757.00,291.00,4.28,725,47.59,43.59,0.00,0.00,4.41,0.00,4.28,0.14
370630020081,782750.00,806189.86,261000.00,268815.78,2700000.00,2780852.91,593000.00,610757.69,623800.92,642480.96,20351500.00,20960936.29,26.00,138794.00,142950.26,4.27,528918.17,6347018.00,12.00,656519.49,231094861.00,352.00,3.30,960,960,91.90,91.90,3.00,3.00,1.50,1.50,1.50,1.50,2.20,2.20,656176.00,669610.16,295000.00,301039.66,1650000.00,1683781.14,550000.00,561260.38,333425.91,340252.28,33465000.00,34150142.85,51.00,160781.00,164072.74,3.42,45.20,17.80,536737.22,4830635.00,9.00,655242.94,232611244.00,355.00,2.47,921,87.62,9.01,1.19,1.19,0.00,0.00,0.98,0.00
370630020082,395569.00,407414.52,62552.00,64425.15,945000.00,973298.52,349500.00,359965.96,206941.73,213138.71,30854452.00,31778404.67,78.00,146672.50,151064.68,2.38,367878.64,4046665.00,11.00,440306.51,315699769.00,717.00,1.51,1947,1947,82.30,82.30,8.70,8.70,4.10,4.10,1.50,1.50,3.40,3.40,459959.00,469375.93,105000.00,107149.71,1400000.00,1428662.78,385000.00,392882.26,255794.42,261031.40,45536000.00,46468277.45,99.00,137000.00,139804.86,2.81,23.90,16.60,389489.67,4673876.00,12.00,440001.59,315921144.00,718.00,1.64,2180,83.62,10.00,0.69,1.05,0.00,0.00,2.34,2.29
370630020091,55833.00,57504.95,20000.00,20598.91,126000.00,129773.14,54000.00,55617.06,29594.08,30480.29,837500.00,862579.37,15.00,37689.50,38818.13,1.43,96181.35,3270166.00,34.00,106845.38,47866732.00,448.00,7.05,1904,1904,1.80,1.80,79.00,79.00,0.10,0.10,1.90,1.90,17.20,17.20,92392.00,94283.58,33500.00,34185.86,193000.00,196951.37,90000.00,91842.61,39379.59,40185.82,5820725.00,5939895.12,63.00,35938.00,36673.77,2.50,36.30,22.80,96181.35,3270166.00,34.00,106857.12,47871990.00,448.00,7.05,1601,0.12,86.70,0.00,0.00,0.00,0.00,0.00,13.18
370630020092,77356.00,79672.47,25000.00,25748.64,170000.00,175090.74,55000.00,56647.00,47215.06,48628.94,1315056.00,1354436.04,17.00,44474.50,45806.31,1.24,96881.33,1743864.00,18.00,111812.90,29294981.00,262.00,6.43,1119,1119,1.40,1.40,83.80,83.80,0.00,0.00,2.00,2.00,12.80,12.80,98715.00,100736.03,19500.00,19899.23,245000.00,250015.99,101250.00,103322.93,53284.47,54375.38,4540904.00,4633871.81,46.00,30625.00,31252.00,3.31,39.10,27.60,95383.16,1812280.00,19.00,111916.50,29322122.00,262.00,6.76,1151,2.61,59.34,1.56,7.38,0.00,0.00,0.00,29.11
370630020093,73153.00,75343.60,15000.00,15449.18,162000.00,166851.17,74750.00,76988.43,33393.83,34393.82,2926144.00,3013768.91,40.00,42500.00,43772.68,1.76,91820.95,3397375.00,37.00,103979.39,49806126.00,479.00,7.17,1662,1662,2.10,2.10,88.60,88.60,0.50,0.50,1.40,1.40,7.30,7.30,98451.00,100466.63,10000.00,10204.73,800000.00,816378.73,85000.00,86740.24,96181.67,98150.84,6202455.00,6329440.44,63.00,36818.00,37571.79,2.31,31.40,25.80,92085.15,3591321.00,39.00,103908.03,49668037.00,478.00,7.54,1807,0.39,84.89,0.00,0.00,0.00,0.00,3.98,10.74
370630020131,170228.00,175325.57,94000.00,96814.88,305000.00,314133.38,153000.00,157581.66,48522.77,49975.81,5787765.00,5961082.64,34.00,73965.00,76179.92,2.07,205060.17,2460722.00,12.00,194778.05,76742553.00,394.00,2.96,1553,1553,49.80,49.80,34.70,34.70,1.90,1.90,2.60,2.60,10.90,10.90,207730.00,211982.94,22500.00,22960.65,380000.00,387779.90,198500.00,202563.97,78695.21,80306.37,12048386.00,12295057.61,58.00,55714.00,56854.66,3.56,33.20,23.40,201791.55,2219707.00,11.00,195243.02,76535262.00,392.00,2.73,1387,43.04,41.02,0.00,2.09,0.00,0.00,8.36,5.48
370630020132,150775.00,155290.04,114000.00,117413.79,185000.00,190539.92,153000.00,157581.66,20181.72,20786.08,3015500.00,3105800.72,20.00,65742.50,67711.19,2.33,146178.25,1754139.00,12.00,153597.62,42546540.00,277.00,4.15,898,898,56.90,56.90,26.50,26.50,3.90,3.90,4.30,4.30,8.40,8.40,187166.00,190997.93,52000.00,53064.62,631000.00,643918.73,189500.00,193379.71,78835.16,80449.18,8984000.00,9167933.16,48.00,70813.00,72262.78,2.68,25.50,13.60,146178.25,1754139.00,12.00,153506.57,42367814.00,276.00,4.17,1018,55.99,28.68,0.00,0.49,0.00,2.16,1.08,11.59
370630020133,182312.00,187771.43,60000.00,61796.73,297500.00,306408.79,187500.00,193114.79,49344.60,50822.25,14220400.00,14646237.30,78.00,78138.00,80477.88,2.40,159435.69,2550971.00,16.00,195159.38,138758316.00,711.00,2.20,2030,2030,60.40,60.40,19.80,19.80,6.70,6.70,3.30,3.30,9.80,9.80,213341.00,217708.82,2194.00,2238.92,300000.00,306142.02,220000.00,224504.15,53685.55,54784.67,27307694.00,27866775.77,128.00,74914.00,76447.75,2.94,24.10,17.50,158462.00,2693854.00,17.00,195126.72,139125348.00,713.00,2.33,2145,66.85,13.94,0.00,5.83,0.00,0.51,2.28,10.58
370630020151,163607.00,168506.30,60000.00,61796.73,257000.00,264696.00,165500.00,170455.98,46190.95,47574.16,6871500.00,7077270.65,42.00,39175.50,40348.63,4.22,171543.20,1715432.00,10.00,189972.91,60031440.00,316.00,3.07,2253,2253,28.10,28.10,27.30,27.30,2.10,2.10,2.20,2.20,40.20,40.20,195155.00,199150.49,2000.00,2040.95,360000.00,367370.43,205000.00,209197.05,74681.88,76210.87,14441500.00,14737166.83,74.00,42434.00,43302.77,4.83,32.70,16.90,171543.20,1715432.00,10.00,189931.59,60588177.00,319.00,3.04,2595,34.45,28.98,0.00,0.46,0.00,0.00,0.08,36.03
370630020152,201642.00,207680.27,105000.00,108144.28,469500.00,483559.42,170000.00,175090.74,90988.76,93713.46,4234500.00,4361304.31,21.00,33015.50,34004.17,5.15,329229.00,1316916.00,4.00,254350.24,35100333.00,138.00,2.82,2183,2183,31.40,31.40,30.50,30.50,7.70,7.70,3.50,3.50,27.00,27.00,275672.00,281315.95,90000.00,91842.61,790000.00,806174.00,207000.00,211238.00,147390.96,150408.55,7994500.00,8158174.72,29.00,32204.00,32863.33,6.43,32.80,23.20,329229.00,1316916.00,4.00,254350.24,35100333.00,138.00,2.82,2153,44.96,26.94,0.00,7.52,0.00,0.00,5.43,15.14
370630020153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162983.50,325967.00,2.00,205137.13,1641097.00,8.00,20.00,691,691,77.70,77.70,7.70,7.70,9.40,9.40,1.30,1.30,3.90,3.90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70735.00,72183.19,NaN,25.20,10.00,162983.50,325967.00,2.00,205137.13,1641097.00,8.00,20.00,757,74.37,9.12,0.00,14.40,0.00,0.00,0.66,1.45
370630020161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,266111.50,532223.00,2.00,NaN,3228,3228,19.10,19.10,27.90,27.90,8.00,8.00,2.20,2.20,42.80,42.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,266111.50,532223.00,2.00,NaN,2982,19.18,30.25,0.00,5.33,0.00,0.00,4.02,41.21
