id,meansp1314,meansp1314a17,minsp1314,minsp1314a17,maxsp1314,maxsp1314a17,mediansp1314,mediansp1314a17,totsp1314,totsp1314a17,nums1314,mhi1314,mhi1314a17,pir1314,mean_sfno100517,tot_sfno100517,num_sfno100517,mean_sfoo100517,tot_sfoo100517,num_sfoo100517,prc_sfno100517,pop13,pop14,ptwhnl13,ptwhnl14,ptblknl13,ptblknl14,ptasnl13,ptasnl14,ptothnl13,ptothnl14,ptlat13,ptlat14,meansp1517,meansp1517a17,minsp1517,minsp1517a17,maxsp1517,maxsp1517a17,mediansp1517,mediansp1517a17,totsp1517,totsp1517a17,nums1517,mhi16,mhi16a17,pir1517,mgr_phi16,mmoc_phi16,mean_sfno011818,tot_sfno011818,num_sfno011818,mean_sfoo011818,tot_sfoo011818,num_sfoo011818,prc_sfno011818,pop16,ptwhnl16,ptblknl16,ptnanl16,ptasnl16,ptpanl16,ptothnl16,pt2mnl16,ptlat16
370630018024,66038.46,68016.02,29000.00,29868.42,141000.00,145222.32,75000.00,77245.91,858500.00,884208.23,13.00,35761.00,36831.88,2.10,74368.59,1264266.00,17.00,96552.95,18345061.00,190.00,8.21,898,898,15.90,15.90,54.60,54.60,0.40,0.40,1.80,1.80,27.30,27.30,79042.26,80660.53,14000.00,14286.63,149000.00,152050.54,82000.00,83678.82,3635944.00,3710384.19,46.00,35625.00,36354.37,2.30,13.60,13.40,74368.59,1264266.00,17.00,96476.45,18523478.00,192.00,8.13,1162,27.28,9.98,0.00,0.00,0.00,0.00,0.43,62.31
370630018061,126573.53,130363.84,1750.00,1802.40,260000.00,267785.84,113000.00,116383.84,2151750.00,2216185.28,17.00,58828.00,60589.64,1.92,121272.90,2546731.00,21.00,148277.61,61683487.00,416.00,4.81,1742,1742,82.50,82.50,8.90,8.90,0.30,0.30,0.70,0.70,7.60,7.60,172200.00,175725.52,40000.00,40818.94,816000.00,832706.31,140000.00,142866.28,11193000.00,11422158.94,65.00,42632.00,43504.82,3.28,50.00,22.00,120182.20,2403644.00,20.00,148210.92,61655742.00,416.00,4.59,2159,71.28,13.66,0.00,0.00,0.00,0.00,0.00,15.05
370630018062,143504.31,147801.62,5000.00,5149.73,230000.00,236887.47,149000.00,153461.88,16646500.00,17144988.13,116.00,63921.00,65835.15,2.33,143026.33,6150132.00,43.00,160979.59,213619918.00,1327.00,3.14,3930,3930,23.40,23.40,63.00,63.00,0.80,0.80,2.10,2.10,10.70,10.70,187144.23,190975.71,5000.00,5102.37,392000.00,400025.58,185000.00,188787.58,66436200.00,67796375.93,355.00,68690.00,70096.32,2.69,50.00,19.40,122198.27,6232112.00,51.00,159012.73,214667181.00,1350.00,3.64,3845,21.25,70.69,0.00,1.25,0.00,0.00,1.01,5.80
370630018071,122106.06,125762.59,30500.00,31413.34,227000.00,233797.63,124500.00,128228.22,4029500.00,4150165.48,33.00,45765.50,47135.97,2.72,109325.83,2514494.00,23.00,142317.32,70020122.00,492.00,4.47,3266,3266,26.70,26.70,44.60,44.60,1.40,1.40,2.20,2.20,25.00,25.00,153268.82,156406.76,500.00,510.24,290000.00,295937.29,165000.00,168378.11,14254000.00,14545828.06,93.00,47670.00,48645.97,3.46,30.40,19.70,110152.00,2533496.00,23.00,142125.06,69357028.00,488.00,4.50,2882,27.52,48.54,0.21,0.87,0.00,0.00,2.39,20.47
370630018072,143152.30,147439.07,3500.00,3604.81,295000.00,303833.93,144000.00,148312.16,13313164.00,13711833.65,93.00,80239.00,82641.80,1.79,140120.30,5604812.00,40.00,161450.86,176627241.00,1094.00,3.53,3450,3450,26.70,26.70,59.90,59.90,2.10,2.10,2.60,2.60,8.70,8.70,170642.58,174136.22,5000.00,5102.37,355000.00,362268.06,166250.00,169653.71,32422090.00,33085880.92,190.00,59566.00,60785.52,2.79,32.90,20.80,140207.05,5608282.00,40.00,161560.58,176424148.00,1092.00,3.53,3631,22.23,56.21,0.00,2.37,0.00,0.00,2.56,16.63
370630018073,112925.93,116307.56,28000.00,28838.47,170000.00,175090.74,113000.00,116383.84,6098000.00,6280607.79,54.00,57621.50,59347.01,1.96,138144.03,4696897.00,34.00,144506.19,126009395.00,872.00,3.75,2700,2700,13.40,13.40,72.40,72.40,0.90,0.90,2.30,2.30,10.90,10.90,147831.46,150858.07,25000.00,25511.84,210500.00,214809.65,147500.00,150519.83,26314000.00,26852737.46,178.00,73750.00,75259.91,2.00,22.50,18.20,137283.75,4393080.00,32.00,144451.90,125817603.00,871.00,3.54,2640,19.05,64.39,0.00,0.00,0.00,0.00,1.44,15.11
370630018081,172641.67,177811.51,57500.00,59221.87,275500.00,283749.99,174500.00,179725.49,10358500.00,10668690.69,60.00,90391.50,93098.32,1.93,136032.70,2720654.00,20.00,193473.93,134077434.00,693.00,2.81,2080,2080,42.80,42.80,42.10,42.10,2.80,2.80,2.70,2.70,9.60,9.60,197943.55,201996.13,5500.00,5612.60,333000.00,339817.65,201000.00,205115.16,24545000.00,25047519.98,124.00,87155.00,88939.36,2.31,22.50,16.90,135031.10,2835653.00,21.00,193304.00,134346282.00,695.00,2.93,2389,46.80,42.82,0.00,7.03,0.00,0.00,1.26,2.09
370630018082,246642.28,254028.11,40000.00,41197.82,452500.00,466050.35,231750.00,238689.87,121348000.00,124981829.21,492.00,83862.50,86373.81,2.76,210089.59,9243942.00,44.00,245504.48,569815893.00,2321.00,1.86,2966,2966,49.90,49.90,29.10,29.10,3.80,3.80,2.40,2.40,14.80,14.80,297913.76,304013.07,7500.00,7653.55,2075000.00,2117482.34,276500.00,282160.90,350644500.00,357823390.54,1177.00,91365.00,93235.55,3.03,23.60,18.30,186197.45,9123675.00,49.00,233795.47,575604448.00,2462.00,1.95,5565,45.55,34.93,0.20,7.24,0.00,0.00,2.61,9.47
370630018091,110425.00,113731.73,22500.00,23173.77,185000.00,190539.92,121500.00,125138.38,2208500.00,2274634.69,20.00,45397.50,46756.95,2.68,98188.52,2258336.00,23.00,136376.80,35048837.00,257.00,8.21,2484,2484,38.70,38.70,44.10,44.10,2.50,2.50,3.10,3.10,11.60,11.60,241125.00,246061.65,40000.00,40818.94,1300000.00,1326615.44,157500.00,160724.56,12538500.00,12795205.92,52.00,48605.00,49600.11,3.24,23.90,20.40,98188.52,2258336.00,23.00,136278.89,35296232.00,259.00,8.16,2781,36.75,53.72,0.00,1.55,0.00,0.00,1.22,6.76
370630018092,213143.75,219526.45,93500.00,96299.91,385000.00,396529.03,217000.00,223498.18,17051500.00,17562116.07,80.00,64210.00,66132.80,3.38,157298.88,2516782.00,16.00,205310.57,146386438.00,713.00,2.19,2664,2664,52.00,52.00,34.40,34.40,2.20,2.20,2.40,2.40,9.10,9.10,211698.63,216032.82,20000.00,20409.47,308000.00,314305.81,220750.00,225269.51,30908000.00,31540792.33,146.00,67436.00,68816.65,3.27,35.30,16.20,160141.44,2562263.00,16.00,205051.11,147636796.00,720.00,2.17,2667,58.60,34.08,0.45,2.51,0.00,1.12,2.74,0.49
370630019001,366069.92,377032.07,74000.00,76215.97,611000.00,629296.71,367750.00,378762.47,86392500.00,88979568.51,236.00,52396.00,53965.03,7.02,275700.86,1929906.00,7.00,334419.79,289607535.00,866.00,0.80,729,729,83.40,83.40,5.20,5.20,2.50,2.50,1.10,1.10,7.80,7.80,380651.97,388445.22,40000.00,40818.94,624500.00,637285.65,370000.00,377575.16,280540500.00,286284122.22,737.00,61625.00,62886.67,6.00,41.70,17.00,149047.20,2235708.00,15.00,282883.41,305796970.00,1081.00,1.37,659,81.03,5.77,0.00,5.92,0.00,0.00,6.22,1.06
370630019002,208190.00,214424.36,105000.00,108144.28,520000.00,535571.67,187000.00,192599.81,10409500.00,10721217.91,50.00,79196.50,81568.08,2.36,168348.91,1851838.00,11.00,230396.00,120497108.00,523.00,2.06,2118,2118,76.80,76.80,12.20,12.20,3.50,3.50,1.90,1.90,5.60,5.60,228351.45,233026.58,62000.00,63269.35,665000.00,678614.82,203250.00,207411.22,31512500.00,32157668.51,138.00,77721.00,79312.21,2.62,18.20,20.70,172807.50,1728075.00,10.00,229514.64,120495185.00,525.00,1.87,2443,78.92,11.79,0.00,3.44,0.00,0.00,3.52,2.33
370630020071,223540.82,230234.87,42000.00,43257.71,430000.00,442876.57,210000.00,216288.56,10953500.00,11281508.28,49.00,91369.50,94105.61,2.30,186009.35,3720187.00,20.00,225710.08,123463412.00,547.00,3.53,1732,1732,66.60,66.60,24.70,24.70,2.70,2.70,1.20,1.20,4.90,4.90,246044.72,251082.10,63000.00,64289.83,499500.00,509726.47,244000.00,248995.51,30263500.00,30883097.21,123.00,92955.00,94858.11,2.62,40.90,18.30,189749.75,3794995.00,20.00,225003.21,123976767.00,551.00,3.50,1827,77.50,18.17,0.77,1.04,0.00,0.00,0.66,1.86
370630020072,351051.09,361563.50,40000.00,41197.82,1850000.00,1905399.22,248000.00,255426.49,11584686.00,11931595.47,33.00,63953.50,65868.62,3.88,231416.50,1851332.00,8.00,278563.30,132039003.00,474.00,1.66,2306,2306,57.50,57.50,29.00,29.00,4.10,4.10,3.00,3.00,6.40,6.40,271729.62,277292.85,9000.00,9184.26,1100000.00,1122520.76,219000.00,223483.68,19836262.00,20242378.03,73.00,72071.00,73546.54,3.04,18.00,18.30,231416.50,1851332.00,8.00,278378.02,132507937.00,476.00,1.65,2529,47.17,31.79,0.00,2.73,0.00,0.00,1.82,16.49
370630020073,273333.33,281518.44,97000.00,99904.72,1270000.00,1308030.81,249500.00,256971.41,9840000.00,10134663.94,36.00,83633.50,86137.95,2.98,204465.31,2658049.00,13.00,230472.65,67298014.00,292.00,4.26,816,816,36.60,36.60,51.30,51.30,2.60,2.60,3.70,3.70,5.80,5.80,274728.67,280353.30,1000.00,1020.47,950000.00,969449.74,213000.00,217360.84,12362790.00,12615898.54,45.00,73021.00,74515.99,2.92,,21.30,204465.31,2658049.00,13.00,229473.39,66776757.00,291.00,4.28,725,47.59,43.59,0.00,0.00,4.41,0.00,4.28,0.14
370630020081,782750.00,806189.86,261000.00,268815.78,2700000.00,2780852.91,593000.00,610757.69,20351500.00,20960936.29,26.00,138794.00,142950.26,4.27,528918.17,6347018.00,12.00,656519.49,231094861.00,352.00,3.30,960,960,91.90,91.90,3.00,3.00,1.50,1.50,1.50,1.50,2.20,2.20,646659.09,659898.41,275000.00,280630.19,1650000.00,1683781.14,570750.00,582435.20,42679500.00,43553295.14,66.00,160781.00,164072.74,3.55,45.20,17.80,536737.22,4830635.00,9.00,655242.94,232611244.00,355.00,2.47,921,87.62,9.01,1.19,1.19,0.00,0.00,0.98,0.00
370630020082,411852.11,424185.24,95000.00,97844.82,945000.00,973298.52,395000.00,406828.48,29241500.00,30117151.98,71.00,146672.50,151064.68,2.69,367878.64,4046665.00,11.00,440306.51,315699769.00,717.00,1.51,1947,1947,82.30,82.30,8.70,8.70,4.10,4.10,1.50,1.50,3.40,3.40,456121.95,465460.32,110000.00,112252.08,1400000.00,1428662.78,384000.00,391861.79,56103000.00,57251620.03,123.00,137000.00,139804.86,2.80,23.90,16.60,389489.67,4673876.00,12.00,440001.59,315921144.00,718.00,1.64,2180,83.62,10.00,0.69,1.05,0.00,0.00,2.34,2.29
370630020091,55535.71,57198.76,20000.00,20598.91,126000.00,129773.14,53750.00,55359.57,777500.00,800782.64,14.00,37689.50,38818.13,1.43,96181.35,3270166.00,34.00,106845.38,47866732.00,448.00,7.05,1904,1904,1.80,1.80,79.00,79.00,0.10,0.10,1.90,1.90,17.20,17.20,102359.65,104455.30,33500.00,34185.86,193000.00,196951.37,105000.00,107149.71,5834500.00,5953952.14,57.00,35938.00,36673.77,2.92,36.30,22.80,96181.35,3270166.00,34.00,106857.12,47871990.00,448.00,7.05,1601,0.12,86.70,0.00,0.00,0.00,0.00,0.00,13.18
370630020092,83208.33,85700.05,25000.00,25748.64,170000.00,175090.74,62500.00,64371.60,998500.00,1028400.60,12.00,44474.50,45806.31,1.41,99679.00,1694543.00,17.00,112017.61,29236595.00,261.00,6.12,1119,1119,1.40,1.40,83.80,83.80,0.00,0.00,2.00,2.00,12.80,12.80,104013.16,106142.66,17500.00,17858.28,237000.00,241852.20,103750.00,105874.12,3952500.00,4033421.17,38.00,30625.00,31252.00,3.39,39.10,27.60,97942.17,1762959.00,18.00,112121.59,29263736.00,261.00,6.45,1151,2.61,59.34,1.56,7.38,0.00,0.00,0.00,29.11
370630020093,76352.94,78639.37,15000.00,15449.18,162000.00,166851.17,76000.00,78275.86,2596000.00,2673738.58,34.00,42500.00,43772.68,1.79,91820.95,3397375.00,37.00,103979.39,49806126.00,479.00,7.17,1662,1662,2.10,2.10,88.60,88.60,0.50,0.50,1.40,1.40,7.30,7.30,100603.95,102663.66,10000.00,10204.73,800000.00,816378.73,92000.00,93883.55,6438653.00,6570474.22,64.00,36818.00,37571.79,2.50,31.40,25.80,92085.15,3591321.00,39.00,103908.03,49668037.00,478.00,7.54,1807,0.39,84.89,0.00,0.00,0.00,0.00,3.98,10.74
370630020131,175580.65,180838.50,94000.00,96814.88,305000.00,314133.38,157500.00,162216.42,5443000.00,5605993.48,31.00,73965.00,76179.92,2.13,205060.17,2460722.00,12.00,194778.05,76742553.00,394.00,2.96,1553,1553,49.80,49.80,34.70,34.70,1.90,1.90,2.60,2.60,10.90,10.90,212490.55,216840.96,34000.00,34696.10,380000.00,387779.90,197000.00,201033.26,13811886.00,14094662.48,65.00,55714.00,56854.66,3.54,33.20,23.40,201791.55,2219707.00,11.00,195243.02,76535262.00,392.00,2.73,1387,43.04,41.02,0.00,2.09,0.00,0.00,8.36,5.48
370630020132,150775.00,155290.04,114000.00,117413.79,185000.00,190539.92,153000.00,157581.66,3015500.00,3105800.72,20.00,65742.50,67711.19,2.33,146178.25,1754139.00,12.00,153597.62,42546540.00,277.00,4.15,898,898,56.90,56.90,26.50,26.50,3.90,3.90,4.30,4.30,8.40,8.40,190375.00,194272.63,104000.00,106129.24,631000.00,643918.73,185000.00,188787.58,10661000.00,10879267.08,56.00,70813.00,72262.78,2.61,25.50,13.60,146178.25,1754139.00,12.00,153506.57,42367814.00,276.00,4.17,1018,55.99,28.68,0.00,0.49,0.00,2.16,1.08,11.59
370630020133,186250.00,191827.35,64000.00,65916.51,297500.00,306408.79,193000.00,198779.49,13782500.00,14195224.16,74.00,78138.00,80477.88,2.47,159435.69,2550971.00,16.00,195159.38,138758316.00,711.00,2.20,2030,2030,60.40,60.40,19.80,19.80,6.70,6.70,3.30,3.30,9.80,9.80,215284.38,219691.99,1000.00,1020.47,300000.00,306142.02,220000.00,224504.15,34445500.00,35150717.03,160.00,74914.00,76447.75,2.94,24.10,17.50,158462.00,2693854.00,17.00,195126.72,139125348.00,713.00,2.33,2145,66.85,13.94,0.00,5.83,0.00,0.51,2.28,10.58
370630020151,163607.14,168506.44,60000.00,61796.73,257000.00,264696.00,165500.00,170455.98,6871500.00,7077270.65,42.00,39175.50,40348.63,4.22,171543.20,1715432.00,10.00,189972.91,60031440.00,316.00,3.07,2253,2253,28.10,28.10,27.30,27.30,2.10,2.10,2.20,2.20,40.20,40.20,198726.19,202794.79,2000.00,2040.95,360000.00,367370.43,203000.00,207156.10,16693000.00,17034762.72,84.00,42434.00,43302.77,4.78,32.70,16.90,171543.20,1715432.00,10.00,189931.59,60588177.00,319.00,3.04,2595,34.45,28.98,0.00,0.46,0.00,0.00,0.08,36.03
370630020152,201642.86,207681.16,105000.00,108144.28,469500.00,483559.42,170000.00,175090.74,4234500.00,4361304.31,21.00,33015.50,34004.17,5.15,329229.00,1316916.00,4.00,254350.24,35100333.00,138.00,2.82,2183,2183,31.40,31.40,30.50,30.50,7.70,7.70,3.50,3.50,27.00,27.00,262687.50,268065.61,90000.00,91842.61,790000.00,806174.00,201000.00,205115.16,10507500.00,10722624.41,40.00,32204.00,32863.33,6.24,32.80,23.20,329229.00,1316916.00,4.00,254350.24,35100333.00,138.00,2.82,2153,44.96,26.94,0.00,7.52,0.00,0.00,5.43,15.14
370630020153,,,,,,,,,,,,,,,162983.50,325967.00,2.00,205137.13,1641097.00,8.00,20.00,691,691,77.70,77.70,7.70,7.70,9.40,9.40,1.30,1.30,3.90,3.90,209333.33,213619.10,135000.00,137763.91,325000.00,331653.86,168000.00,171439.53,628000.00,640857.30,3.00,70735.00,72183.19,2.38,25.20,10.00,162983.50,325967.00,2.00,205137.13,1641097.00,8.00,20.00,757,74.37,9.12,0.00,14.40,0.00,0.00,0.66,1.45
370630020161,,,,,,,,,,,,,,,,,,266111.50,532223.00,2.00,,3228,3228,19.10,19.10,27.90,27.90,8.00,8.00,2.20,2.20,42.80,42.80,,,,,,,,,,,,,,,,,,,,266111.50,532223.00,2.00,,2982,19.18,30.25,0.00,5.33,0.00,0.00,4.02,41.21
370630020162,183400.00,188892.01,155000.00,159641.56,197000.00,202899.27,195000.00,200839.38,917000.00,944460.04,5.00,38033.00,39171.92,5.13,240997.50,2891970.00,12.00,233691.45,16124710.00,69.00,14.81,2156,2156,31.60,31.60,30.30,30.30,8.30,8.30,2.60,2.60,27.10,27.10,297630.43,303723.94,125000.00,127559.18,619000.00,631673.04,285000.00,290834.92,6845500.00,6985650.77,23.00,35441.00,36166.60,8.04,31.40,18.70,240997.50,2891970.00,12.00,231475.14,16203260.00,70.00,14.63,2749,31.43,35.58,0.00,3.86,0.00,0.00,0.84,28.30
370630020171,331486.84,341413.39,60000.00,61796.73,980000.00,1009346.61,319250.00,328810.11,25193000.00,25947417.54,76.00,103529.50,106629.74,3.08,302335.95,6046719.00,20.00,355134.29,290499852.00,818.00,2.39,2308,2308,81.40,81.40,5.70,5.70,7.00,7.00,2.70,2.70,3.20,3.20,372725.57,380356.54,90000.00,91842.61,1250000.00,1275591.77,355000.00,362268.06,49572501.00,50587419.41,133.00,94243.00,96172.48,3.77,36.70,12.80,297044.86,6237942.00,21.00,354939.64,291405442.00,821.00,2.49,2352,80.53,1.45,0.00,9.48,0.00,0.00,6.12,2.42
370630020172,306974.36,316166.87,2500.00,2574.86,575000.00,592218.68,320000.00,329582.57,11972000.00,12330507.79,39.00,79530.50,81912.08,4.02,251655.30,2516553.00,10.00,363103.64,144515250.00,398.00,2.45,1339,1339,79.70,79.70,6.90,6.90,7.90,7.90,2.20,2.20,3.20,3.20,414232.39,422713.14,215000.00,219401.78,3209000.00,3274699.19,350000.00,357165.70,29410500.00,30012633.39,71.00,70208.00,71645.40,4.99,32.70,16.10,251015.64,2761172.00,11.00,364276.11,145710444.00,400.00,2.68,1466,74.42,15.28,0.00,6.75,0.00,1.02,1.50,1.02
370630020173,302360.00,311414.33,140000.00,144192.37,530000.00,545871.13,315250.00,324690.33,15118000.00,15570716.40,50.00,62107.00,63966.83,5.08,287580.00,3163380.00,11.00,324536.92,183687895.00,566.00,1.91,3007,3007,71.40,71.40,8.40,8.40,12.40,12.40,2.10,2.10,5.70,5.70,327698.80,334407.91,45000.00,45921.30,572000.00,583710.79,341500.00,348491.67,27199000.00,27755856.43,83.00,62563.00,63843.88,5.46,47.10,16.70,287580.00,3163380.00,11.00,324120.69,184100552.00,568.00,1.90,3797,69.66,9.69,0.00,11.22,0.00,0.26,4.00,5.16
370630020181,505126.87,520253.16,70000.00,72096.19,1300000.00,1338929.18,509000.00,524242.27,33843500.00,34856961.28,67.00,84881.00,87422.81,6.00,372379.69,5958075.00,16.00,492597.15,267480255.00,543.00,2.86,2327,2327,83.10,83.10,7.30,7.30,3.70,3.70,1.40,1.40,4.60,4.60,520447.37,531102.71,46000.00,46941.78,3350000.00,3418585.94,412500.00,420945.28,49442500.00,50454756.85,95.00,106563.00,108744.71,3.87,27.40,10.20,396580.82,6741874.00,17.00,491391.58,268791195.00,547.00,3.01,2422,83.57,2.02,0.58,10.90,0.00,0.00,0.78,2.15
370630020182,316500.00,325977.76,134000.00,138012.70,490000.00,504673.31,343000.00,353271.31,18990000.00,19558665.46,60.00,39530.50,40714.26,8.68,247063.67,2223573.00,9.00,274333.34,79282336.00,289.00,3.02,2701,2701,59.10,59.10,20.50,20.50,9.40,9.40,3.60,3.60,7.60,7.60,293666.67,299679.03,120000.00,122456.81,470000.00,479622.51,246500.00,251546.70,14096000.00,14384593.26,48.00,51831.00,52892.16,4.76,30.90,20.60,247063.67,2223573.00,9.00,274333.34,79282336.00,289.00,3.02,3610,41.19,36.40,0.00,5.98,0.00,0.00,2.58,13.85
370630020183,299676.77,308650.75,5000.00,5149.73,650000.00,669464.59,305000.00,314133.38,29668000.00,30556423.75,99.00,104375.00,107500.56,2.92,253187.43,3544624.00,14.00,315476.14,287083286.00,910.00,1.52,2455,2455,72.00,72.00,11.30,11.30,7.20,7.20,3.50,3.50,6.00,6.00,365417.53,372898.87,1000.00,1020.47,1170000.00,1193953.90,340000.00,346960.96,70891000.00,72342380.90,194.00,110202.00,112458.21,3.09,21.20,15.50,257383.13,3860747.00,15.00,310936.48,287305312.00,924.00,1.60,2642,78.92,10.14,1.21,2.84,0.00,0.00,2.84,4.05
370630020191,561954.55,578782.57,438500.00,451631.11,620000.00,638566.22,580000.00,597368.40,6181500.00,6366608.24,11.00,43708.50,45017.37,13.27,577537.00,577537.00,1.00,552284.86,61855904.00,112.00,0.88,1399,1399,60.90,60.90,24.20,24.20,5.40,5.40,3.50,3.50,6.10,6.10,563586.96,575125.51,448500.00,457682.33,660000.00,673512.45,560000.00,571465.11,12962500.00,13227886.65,23.00,63136.00,64428.61,8.87,21.90,12.70,577537.00,577537.00,1.00,552284.86,61855904.00,112.00,0.88,1372,76.24,13.70,0.00,2.70,0.00,0.00,0.00,7.36
370630020192,448720.93,462158.11,141000.00,145222.32,695000.00,715812.14,463000.00,476864.78,19295000.00,19872798.85,43.00,53422.00,55021.75,8.67,309565.11,5572172.00,18.00,425672.32,87688498.00,206.00,8.04,1536,1536,74.90,74.90,6.90,6.90,10.60,10.60,3.00,3.00,4.60,4.60,457882.81,467257.24,145000.00,147968.65,685000.00,699024.29,474500.00,484214.64,29304500.00,29904463.20,64.00,54302.00,55413.75,8.74,25.00,24.50,281903.12,4792353.00,17.00,408493.23,89460017.00,219.00,7.20,1784,74.78,9.75,0.00,12.00,0.00,0.00,0.00,3.48
370630020193,313420.45,322805.99,215000.00,221438.29,388500.00,400133.84,320750.00,330355.03,13790500.00,14203463.72,44.00,86057.50,88634.54,3.73,287172.00,4020408.00,14.00,317851.67,146211767.00,460.00,2.95,1473,1473,86.50,86.50,5.30,5.30,4.10,4.10,1.60,1.60,2.60,2.60,322161.11,328756.85,30000.00,30614.20,495000.00,505134.34,327250.00,333949.93,28994500.00,29588116.45,90.00,97121.00,99109.40,3.37,16.60,17.30,291668.20,4375023.00,15.00,317695.81,145822377.00,459.00,3.16,1688,84.12,10.72,0.00,3.50,0.00,0.00,0.00,1.66
370630020201,314063.29,323468.08,11000.00,11329.40,1125000.00,1158688.71,293000.00,301774.04,24811000.00,25553978.35,79.00,140693.50,144906.64,2.08,290499.38,2323995.00,8.00,327050.80,206369052.00,631.00,1.25,2032,2032,67.00,67.00,12.80,12.80,13.30,13.30,3.40,3.40,3.50,3.50,361496.79,368897.86,75500.00,77045.74,1523000.00,1554181.01,325500.00,332164.10,56393500.00,57548067.56,156.00,118095.00,120512.81,2.76,27.20,19.90,290499.38,2323995.00,8.00,326895.87,206925084.00,633.00,1.25,2102,64.18,12.85,0.00,14.18,0.00,0.00,5.33,3.47
370630020202,385556.56,397102.25,164000.00,168911.07,1152000.00,1186497.24,356000.00,366660.61,85208000.00,87759598.04,221.00,109673.00,112957.22,3.25,288610.00,2886100.00,10.00,345800.87,618637760.00,1789.00,0.56,3862,3862,56.50,56.50,28.70,28.70,8.40,8.40,3.00,3.00,3.40,3.40,414105.17,422583.32,5000.00,5102.37,2508500.00,2559857.56,380000.00,387779.90,232313000.00,237069240.58,561.00,126383.00,128970.49,3.01,,18.10,288610.00,2886100.00,10.00,339502.78,621629598.00,1831.00,0.54,4869,62.11,25.12,0.76,7.39,0.00,1.19,1.81,1.62
370630020211,248125.00,255555.23,45500.00,46862.52,299000.00,307953.71,256500.00,264181.03,10917500.00,11244430.24,44.00,42355.00,43623.34,6.06,210610.47,3159157.00,15.00,257062.43,87915351.00,342.00,4.20,3016,3016,55.80,55.80,25.30,25.30,11.20,11.20,2.80,2.80,4.90,4.90,271465.91,277023.74,85000.00,86740.24,450000.00,459213.04,277250.00,282926.25,23889000.00,24378089.42,88.00,61979.00,63247.92,4.47,21.30,16.40,210610.47,3159157.00,15.00,257062.43,87915351.00,342.00,4.20,2807,60.78,22.84,0.00,6.48,0.00,0.00,2.74,7.16
370630020212,248500.00,255941.46,80000.00,82395.64,340000.00,350181.48,265000.00,272935.56,4721500.00,4862887.78,19.00,80540.00,82951.81,3.29,235805.71,1650640.00,7.00,276751.52,71125140.00,257.00,2.65,1416,1416,29.50,29.50,46.40,46.40,10.20,10.20,2.90,2.90,11.00,11.00,290062.50,296001.07,200000.00,204094.68,400000.00,408189.37,291250.00,297212.88,9282000.00,9472034.24,32.00,71023.00,72477.08,4.10,50.00,21.30,241805.25,1934442.00,8.00,276751.52,71125140.00,257.00,3.02,1711,30.33,41.03,0.00,12.86,0.00,0.00,0.00,15.78
370630020221,168533.33,173580.15,131500.00,135437.84,206000.00,212168.78,162000.00,166851.17,2528000.00,2603702.28,15.00,45662.50,47029.89,3.55,159810.67,479432.00,3.00,180648.01,38297379.00,212.00,1.40,1822,1822,41.10,41.10,42.00,42.00,7.50,7.50,2.70,2.70,6.80,6.80,208855.56,213131.55,120000.00,122456.81,277000.00,282671.14,219000.00,223483.68,9398500.00,9590919.40,45.00,53197.00,54286.12,4.12,22.50,15.90,159810.67,479432.00,3.00,180947.10,38541732.00,213.00,1.39,2427,34.03,50.76,1.07,4.16,0.33,1.57,1.57,6.51
370630020222,200302.12,206300.27,1000.00,1029.95,312500.00,321857.98,192500.00,198264.51,13620544.00,14028418.30,68.00,67496.50,69517.72,2.85,192794.42,2313533.00,12.00,231822.99,137239211.00,592.00,1.99,2485,2485,52.20,52.20,28.20,28.20,5.50,5.50,3.10,3.10,11.00,11.00,237768.07,242635.99,113000.00,115313.50,425500.00,434211.44,231750.00,236494.71,39469500.00,40277575.47,166.00,78938.00,80554.13,2.94,27.30,16.70,200017.77,2600231.00,13.00,231996.44,136413907.00,588.00,2.16,2261,74.22,18.49,0.00,2.79,0.00,0.00,4.51,0.00
370630020231,223318.18,230005.56,163500.00,168396.09,295500.00,304348.90,222000.00,228647.91,4913000.00,5060122.35,22.00,51679.00,53226.55,4.30,167338.67,502016.00,3.00,235929.48,63229101.00,268.00,1.11,1195,1195,62.60,62.60,25.00,25.00,2.90,2.90,3.30,3.30,6.20,6.20,241628.79,246575.76,25000.00,25511.84,375000.00,382677.53,239250.00,244148.26,15947500.00,16273999.79,66.00,61940.00,63208.12,3.86,21.70,16.70,167338.67,502016.00,3.00,236046.89,63260567.00,268.00,1.11,1446,54.08,26.07,0.00,1.59,0.00,0.00,0.00,18.26
370630020232,234295.45,241311.55,153000.00,157581.66,335000.00,345031.75,232500.00,239462.33,5154500.00,5308854.19,22.00,80836.50,83257.19,2.88,273104.75,1092419.00,4.00,254526.06,81448339.00,320.00,1.23,1613,1613,58.20,58.20,27.90,27.90,6.80,6.80,3.30,3.30,3.80,3.80,263223.21,268612.29,153000.00,156132.43,360000.00,367370.43,260000.00,265323.09,14740500.00,15042288.38,56.00,77277.00,78859.12,3.36,24.70,11.70,268391.00,1610346.00,6.00,253861.91,80981948.00,319.00,1.85,1862,66.59,15.74,0.00,14.88,0.00,0.00,0.00,2.79
