trtid10,pop80,nhwht80,nhblk80,ntv80,asian80,hisp80,haw80,hu80,vac80,ohu80,mhmval80,mrent80,own80,rent80,mhmval80a17,mrent80a17,pnhwht80,pnhblk80,pntv80,pasian80,phisp80,phaw80,pvac80,pohu80,pown80,prent80
37063000500,4101.44604,1687.507558,2291.71099,4.929869849,56.18886785,47.30912475,0.985415673,1948.488547,129.0872235,1819.401354,20099.10726,148.0221116,233.7394966,1585.661857,58274.15889536703,429.16652664334055,41.14420966513557,55.87568305543281,0.120198334951153,1.3699770105959996,1.1534742695286075,0.02402605479602994,6.6249926743859895,93.37500889092986,11.995938952778458,81.37906991762267
37063000401,2525.053528,2420.342525,72.58779705,2.918864399,11.69892822,18.44702348,0,1180.856987,23.59083715,1157.26618,38093.14791,168.1394041,835.1377496,322.1284301,110445.01257774065,487.49341074443953,95.85311749478286,2.874703298171032,0.11559613951280956,0.4633140680097298,0.730559700039753,0.0,1.9977725846322154,98.00222996859823,70.72302224519929,27.279207697993662
37063001002,5037.93914,2358.344364,2623.524677,3.227691188,10.06830736,26.77415007,2.02276912,1950.483494,69.1175282,1881.365967,27139.74379,149.1287282,714.2553101,1167.110657,78687.36265443516,432.37498514602197,46.81168824123588,52.075354705456,0.06406768915433941,0.19984972188449263,0.5314504468190141,0.040150725600071456,3.5436100029872892,96.45639005853592,36.61939782095895,59.8369922427039
37063000102,3640.390776,2895.494141,697.6963501,3.797725201,11.39317513,28.21167183,0,1544.046509,42.86003876,1501.186523,31386.99972,197.0000073,843.6375122,657.5489502,91001.60446290988,571.1701310552966,79.5380034497703,19.1654246214363,0.10432191032999144,0.31296571799686373,0.7749627324624339,0.0,2.775825631558097,97.22417778543743,54.6380894152198,42.58608444546537
37063000302,3246.000013,2727,453,9,27,24,0,1761,141,1620,45714.00018,179.0000007,668,952,132540.4594229802,518.9819800515164,84.01109023655448,13.955637652056904,0.2772643242130511,0.8317929726391532,0.7393715312348029,0.0,8.006814310051109,91.9931856899489,37.93299261783078,54.06019307211811
37063000900,2174.000005,48,2110,0,0,15,0,935,65,870,17258.00004,89.00000021,203,667,50036.82121487472,258.0413192901802,2.207911678454665,97.05611753206965,0.0,0.0,0.6899723995170829,0.0,6.951871657754011,93.04812834224599,21.711229946524064,71.33689839572193
37063000200,2604.965374,1721.977051,836.9888916,2.999960184,13.99981403,27.99962807,0,1168.984497,43.99941635,1124.984985,31915.00144,157.9999934,539.9927979,584.9922485,92532.46131790768,458.0958050401758,66.10364453159139,32.13051889111214,0.115163150111031,0.5374280276325853,1.074856055649053,0.0,3.7639007585572792,96.2360910591272,46.19332414465716,50.042772166892135
37063001001,4426.164898,2210.291944,2169.74631,9.776287689,3.027059385,33.293779,0.977230847,1740.427785,91.05110129,1649.376706,20255.19788,106.0000624,654.7522411,991.8913968,58726.718776474714,307.330290808967,49.936954337122394,49.02090997514391,0.22087490896277948,0.068390117737543,0.7522037648223201,0.022078500677676288,5.231535722121329,94.76846555859828,37.62019009021969,56.9912411964855
37063001303,3283.088995,10.653615,3236.92334,1.331701875,1.77560246,23.97063446,0.443900615,909.5523682,23.08283234,886.4695435,30640.99995,136.9999994,407.9446716,478.5248718,88838.6969978901,397.2096685900659,0.3244997323016521,98.59383479795069,0.04056246653770651,0.05408328749857723,0.730124419304692,0.013520821874644307,2.5378233455299357,97.46217749444368,44.85114720852419,52.61103027492508
37063002016,2119.628841,1500.618408,554.3249512,2.570285559,33.41371155,26.559618,0,1092.799805,77.53694916,1015.262817,,237.999994,179.9199982,835.3428345,,690.0430595270328,70.7962818288525,26.15198191672463,0.12126111464813757,1.5763944565991117,1.2530315443089406,0.0,7.095256496682849,92.90473994914375,16.464131616494935,76.44060976932549
37063001301,1705.023169,0.997909972,1694.03897,0.997357547,0.997357547,4.002135956,0,772.0977899,29.92569669,742.1721027,24061.65566,99.99767529,292.23292,449.9391522,69762.9365860923,289.9273258078417,0.058527648781762684,99.35577420883716,0.05849524892878449,0.05849524892878449,0.23472619192308466,0.0,3.8758946187212753,96.12410661039765,37.84921078945832,58.274891870662515
37063002009,3282.946709,151.353522,3106.181319,3.630591747,3.370132383,16.22140947,0.050065611,1054.919514,41.86305032,1013.056479,32449.83117,130.3961338,675.1225448,334.176196,94083.11489992087,378.0628125471648,4.610294817916888,94.61564851127774,0.1105894206886439,0.10265571395846865,0.4941112636866748,0.0015250205208250309,3.968364388413428,96.03163706383006,63.997540650290794,31.677885522553716
37063001304,3742.625826,12.14481068,3689.998291,1.518101335,2.024135113,27.32582474,0.506033778,1036.863159,26.31375694,1010.549438,30640.99991,137.0000047,465.0450439,545.5043945,88838.69688191648,397.2096839565714,0.3244997294581273,98.59383391643384,0.04056246618226591,0.054083288234114804,0.7301244102514245,0.013520822051848898,2.5378235027058182,97.46217996351821,44.85114934052739,52.61103066156871
37063001503,696.4185923,547.3544312,120.0721741,1.484528661,15.10726261,10.39170074,0.087325215,164.258728,8.383220673,155.8755035,30833,196.9999937,3.667659044,152.2078552,89395.37054945054,571.1700916242637,78.59560862559701,17.241379743100808,0.21316614424338937,2.169279048123425,1.4921630259295993,0.012539184904814035,5.103668325618594,94.89632934452045,2.232854892191787,92.66348099322919
37063001501,4663.023847,3664.932129,803.9696045,9.939988136,101.1539993,69.57991791,0.584705174,1099.830444,56.13169861,1043.69873,30833.00071,197.0000045,24.55761719,1019.141113,89395.37260798241,571.1701229371428,78.59561197307339,17.241378789371648,0.21316614416190438,2.169279047652273,1.4921630296779393,0.01253918472615523,5.103668380541756,94.89633022015165,2.2328548299395865,92.66347540748745
